fire_clip1,map_clip1,mmp01_clip1,pptconc_clip1,soils_clip1,tmax01_clip1,tmin07_clip1
1.782299042,285,9,3.400000095,0.103347503,31.79999924,5.599999905
5.221521854,282,3,15.60000038,-0.142260194,24.5,1.200000048
4.497331142,228,3,30.20000076,0.090823837,29.20000076,2.900000095
4.267289162,237,2,30.20000076,0.133276597,30,3.099999905
4.534502983,180,1,15.60000038,0.125320405,21.79999924,1.200000048
3.751274109,203,3,15.60000038,0.046489019,23.29999924,2.299999952
2.969906092,180,5,12.10000038,0.1000067,29.10000038,4.599999905
5.914578915,188,1,12,0.080543302,21.20000076,0.899999976
2.581010103,163,5,12.10000038,0.060986329,29.10000038,4.800000191
5.798872948,244,1,29.39999962,0.080543108,22.29999924,1.100000024
4.99088192,231,2,24.60000038,0.062694557,27.20000076,2.200000048
6.153584003,227,1,15.60000038,0.07572066,22.39999962,0.800000012
5.44703722,244,2,15.60000038,0.086612821,26.70000076,2
3.282385111,234,3,15.60000038,0.181709394,26.60000038,2.400000095
5.542255878,237,2,38,-0.315725893,24.10000038,1.200000048
6.068936825,276,1,29.39999962,0.085443228,24.39999962,1.799999952
6.439071178,231,1,15.60000038,0.105137102,23.89999962,1.5
3.429639101,134,3,12.10000038,0.07572066,30.20000076,5
4.757245064,296,2,29.39999962,0.066126391,27.70000076,2.299999952
4.430765152,259,2,28.5,0.104566097,27.89999962,2.5
5.707664013,251,1,29.39999962,0.080543108,23.60000038,1.5
4.117288113,151,1,15.5,0.081913121,28.20000076,3.799999952
4.872546196,249,3,19.39999962,0.107862704,27.10000038,3
5.145187855,266,3,29.39999962,0.086032882,28.10000038,2.400000095
4.958576202,266,2,24.60000038,0.090441018,27.5,2.299999952
4.158235073,272,2,28.5,0.1457185,27.5,2.299999952
3.970947027,268,2,28.5,0.241019398,27.60000038,2.299999952
3.834309101,193,3,15.60000038,0.098742887,25.79999924,3.099999905
4.09036684,255,2,28.5,0.084785648,29,2.700000048
4.98995018,251,2,28.5,0.088966154,28,2.400000095
4.90731287,194,1,15.60000038,-0.080060363,21.70000076,1.100000024
4.352079868,231,2,19.39999962,0.086612821,28.70000076,2.599999905
4.172027111,290,2,19.39999962,0.085868329,27.60000038,2.5
5.002132893,162,1,12,0.080543503,28.10000038,3.900000095
6.035464764,255,2,38,-0.314802587,25.29999924,1.700000048
3.23101902,172,4,15.60000038,0.070607454,26.70000076,3.200000048
6.132568836,301,3,38,0.076076567,27.79999924,3
3.041379929,219,7,16.10000038,0.075556077,26.10000038,4.300000191
2.679158926,225,7,16.10000038,0.1004906,26.29999924,4.300000191
6.001495838,254,2,38,-0.127781704,23.60000038,1.299999952
2.836648941,143,4,8.300000191,0.098920189,30.20000076,5.099999905
5.819410801,224,2,29.29999924,0.100202702,27.60000038,2.400000095
6.669734001,251,2,38,-0.094491273,25.39999962,1.700000048
4.326591015,271,3,29.29999924,0.1026017,24.39999962,2.200000048
4.581591129,181,1,15.60000038,0.111814402,25.20000076,2.299999952
3.305341005,200,3,15.60000038,0.046489019,23.60000038,2.400000095
4.841088772,278,1,29.39999962,0.080543108,24.29999924,1.700000048
5.62903595,220,2,24.60000038,0.084203459,30,3
5.869172096,273,2,29.39999962,-0.081333697,27.5,2.200000048
5.943290234,249,3,30.20000076,0.114149399,29.70000076,2.900000095
5.587384224,224,3,30.20000076,0.089822143,29.39999962,3
5.491041183,276,2,30.20000076,0.1000323,30.10000038,3
6.477110863,288,1,29.39999962,0.046489019,25.39999962,1.5
5.938457966,317,1,29.39999962,0.081910819,26.70000076,2.5
3.951323032,262,2,15.60000038,0.114335798,25,1.399999976
2.541763067,366,6,15.60000038,0.147794604,24,2.5
2.627882004,237,6,3.400000095,0.091599762,32.40000153,5.800000191
3.404778004,253,2,15.60000038,0.201153994,26.20000076,1.899999976
3.132472038,238,3,30.20000076,0.143863097,30,3.099999905
3.331444979,210,4,15.60000038,0.05589186,23.70000076,2.400000095
4.291359901,241,3,19.39999962,-0.038769871,27.20000076,2.099999905
3.902559996,197,3,15.60000038,0.113666803,25.39999962,2.799999952
4.421379089,198,3,15.60000038,0.046489019,23.20000076,2.200000048
3.424417973,207,4,14.60000038,0.104785196,24.89999962,2.799999952
2.752335072,228,5,12,0.125369504,24.89999962,2.799999952
5.296317101,171,1,12,0.080543302,21.10000038,1
4.571743011,244,3,19.39999962,-0.074335903,26.89999962,2
4.63090992,150,1,12,0.080543302,23.39999962,2
4.66215992,267,3,14.60000038,-0.314661592,27.20000076,2.099999905
5.557685852,138,1,12,0.126629695,24.89999962,2.700000048
3.753501892,173,4,15.5,0.064947657,28.29999924,4.300000191
5.31892395,309,3,38,0.093906917,26.29999924,2.400000095
5.364721775,253,3,19.39999962,0.05115363,26.60000038,2.799999952
4.266695023,205,1,15.60000038,0.095185578,25.89999962,2.5
3.488287926,207,7,12.10000038,-0.001452712,27,4.199999809
2.99634409,221,6,16.10000038,0.065973088,24.5,3.700000048
3.110626936,221,7,16.10000038,0.066228092,25.5,4.099999905
2.277724981,218,10,5.199999809,0.02370847,25.60000038,3.099999905
5.439020157,304,2,29.39999962,-0.146029696,25.10000038,1.5
3.493022919,217,6,5.199999809,0.066632591,24.60000038,3.700000048
2.479327917,207,8,5.199999809,0.099312373,25.29999924,3.700000048
6.096440792,280,2,38,0.01115859,26.89999962,2.599999905
6.54789114,264,2,38,-0.199311405,24.10000038,1.299999952
4.922520161,271,3,19.39999962,-0.132017806,25.70000076,1.600000024
4.443477154,252,3,14.60000038,0.061050449,28,2.400000095
4.960196018,267,3,19.39999962,0.01994296,26.39999962,2.700000048
5.445044041,268,2,19.39999962,0.095350437,27.89999962,2.599999905
4.4359622,213,3,15.60000038,0.100284502,26.29999924,2.700000048
4.504199982,149,1,15.60000038,0.095429949,26.60000038,3.400000095
5.609486103,244,2,24.60000038,-0.094651356,24.39999962,1.299999952
2.581022978,220,7,5.199999809,0.080743618,25.60000038,4.099999905
5.05289793,225,2,30.20000076,0.096368507,29.79999924,3
3.341167927,282,2,30.20000076,0.108514696,28.5,2.700000048
4.626448154,294,2,30.20000076,0.110043198,29.10000038,2.700000048
3.472295046,301,1,30.20000076,0.105813801,29.39999962,2.799999952
6.451033115,296,1,29.39999962,0.085443228,25,2
2.904356003,182,9,16.10000038,-0.084701419,25.79999924,3
6.711320877,391,1,29.39999962,0.085443228,27.20000076,2.700000048
5.38071394,290,1,29.39999962,0.070936792,24,1.100000024
4.475286961,294,3,14.60000038,-0.141661301,27.89999962,2.400000095
5.844279766,272,3,29.29999924,0.1026017,24.20000076,2.200000048
5.815241814,263,2,19.39999962,0.084533431,26,1.799999952
2.584981918,211,7,12.10000038,0.080686137,27.29999924,4.300000191
3.915246964,216,4,15.5,0.061222769,26.5,3.599999905
3.673681021,250,2,28.5,0.089683384,29,2.700000048
4.998319149,261,2,28.5,0.1102762,29.39999962,2.799999952
3.644769907,243,3,30.20000076,0.276424706,29.79999924,2.900000095
2.910710096,157,7,5.199999809,0.01317479,26.20000076,3.099999905
3.725809097,322,2,30.20000076,0.327479511,28.10000038,2.799999952
3.621788979,167,3,15.5,0.065972023,28,4.300000191
2.154512882,213,10,5.199999809,0.105534002,27.79999924,4.300000191
5.973666191,238,1,15.60000038,0.075357132,21.39999962,0.600000024
4.766204834,297,2,29.39999962,0.066126391,27.5,2.200000048
3.252810955,248,3,15.60000038,0.086612821,26.79999924,2.099999905
2.862592936,188,2,15.5,0.245461702,27.70000076,4
3.735399008,194,6,8.300000191,-0.068449162,26.39999962,4
5.060050011,302,3,38,0.1125843,27.60000038,2.900000095
2.312822104,204,6,12.10000038,0.046489019,27.70000076,4.599999905
4.293327808,142,1,15.5,0.1051419,26.20000076,3.400000095
6.056849957,231,2,24.60000038,-0.104891397,26.10000038,1.899999976
5.287574768,212,2,29.29999924,0.107865497,29.39999962,3
4.091166019,164,2,15.5,0.115466997,27.29999924,4
6.274551868,352,1,29.39999962,0.081910864,27.20000076,2.700000048
6.781201839,417,1,24.10000038,0.085443228,27.20000076,2.700000048
4.638018131,311,3,14.60000038,-0.209620699,25.39999962,1.5
5.767730236,310,2,29.39999962,-0.103770897,24.10000038,1
3.32463789,227,5,15.60000038,0.095117822,25.79999924,3.299999952
4.856186867,232,2,19.39999962,0.225247294,29.89999962,3.099999905
3.051362991,192,6,12.10000038,0.06098691,28.79999924,4.900000095
5.283699036,285,2,29.39999962,-0.145486504,25,1.299999952
5.3659482,285,2,15.60000038,-0.145486504,25,1.299999952
3.995317936,169,2,15.60000038,0.079801537,22.39999962,1.799999952
5.875148773,273,2,19.39999962,0.05187688,25.89999962,1.799999952
6.283572197,236,1,29.39999962,0.079196744,22.10000038,1
5.650276184,258,2,15.60000038,0.044708159,26.10000038,1.799999952
4.593049049,301,2,29.39999962,0.065806627,28,2.400000095
2.658602953,324,12,12,0.083852999,26.70000076,3.799999952
5.269730091,259,1,29.39999962,0.089683853,24.39999962,1.299999952
3.088033915,209,7,5.199999809,0.108073004,25.10000038,3.900000095
2.750020027,298,10,12,0.09098836,25.70000076,3.200000048
3.484596968,279,2,29.39999962,0.1008984,27.29999924,2.099999905
3.079133034,190,6,12.10000038,0.080542721,29,4.900000095
2.949606895,190,5,16.10000038,0.084079184,27.10000038,4.400000095
2.755496025,202,7,12.10000038,0.071107887,27.29999924,4.300000191
6.283006191,194,1,12,-0.082719222,21.20000076,0.899999976
4.500079155,294,3,14.60000038,-0.091352738,27.60000038,2.299999952
6.1910882,285,2,29.39999962,0.065968417,27.70000076,2.5
5.713387012,289,2,29.39999962,0.066224851,27.5,2.400000095
5.220061779,282,2,38,0.066392258,27.70000076,3
6.763861179,248,1,15.60000038,0.065808967,21.79999924,0.800000012
4.901537895,302,3,14.60000038,-0.146075606,25.60000038,1.600000024
3.981286049,123,2,15.5,0.103678003,27.89999962,4.099999905
7.273896217,246,2,38,-0.137303397,24.20000076,1.299999952
2.573129892,196,5,8.300000191,0.098920189,29.20000076,5
4.88008213,271,2,29.39999962,0.075511172,27.60000038,2.200000048
4.440372944,298,3,14.60000038,-0.141661301,28,2.5
5.898941994,154,1,15.5,0.095252194,24.39999962,1.700000048
2.364640951,214,9,5.199999809,0.085097723,27.5,3.799999952
5.822910786,274,2,15.60000038,-0.161550298,24.29999924,1.100000024
5.596353054,265,2,15.60000038,-0.138401896,25.89999962,1.600000024
5.871266842,273,2,38,0.066392258,27.89999962,3
3.702697992,304,2,30.20000076,0.241343006,28.20000076,2.799999952
5.350488186,161,1,12,0.080543302,21,1
4.713364124,274,1,29.39999962,0.083053783,23.70000076,1
3.657326937,305,2,30.20000076,0.414014399,28.29999924,2.799999952
3.082024097,207,6,12.10000038,0.06445875,29,4.900000095
3.793414116,223,3,15.60000038,0.099878959,27.10000038,2.799999952
6.05574894,240,2,29.29999924,0.094541453,29.60000038,3.099999905
3.773127079,304,2,29.39999962,0.046489019,26.29999924,1.700000048
6.325090885,341,1,29.39999962,0.080599017,27.20000076,2.700000048
2.939263105,218,6,16.10000038,0.079038553,24.39999962,3.700000048
4.030491829,145,2,15.5,0.117250897,27.20000076,3.900000095
5.102867126,221,2,19.39999962,0.084305063,27.29999924,2.099999905
4.418008804,249,3,15.60000038,0.080860518,27.39999962,3
3.995178938,226,2,19.39999962,0.113666803,28,2.400000095
2.084476948,366,16,12,0.150292099,26.10000038,3.599999905
2.279109955,152,4,12.10000038,0.046489019,28.79999924,4.300000191
4.70036602,255,4,19.39999962,0.127558693,26.29999924,2.700000048
2.912704945,186,5,12.10000038,0.080542721,29.10000038,4.900000095
3.414839029,211,2,30.20000076,0.233788297,29.10000038,2.900000095
5.274429798,130,1,15.5,0.096531034,26.5,3.599999905
4.910214901,248,2,30.20000076,0.038056511,30.29999924,3.099999905
6.082873821,180,1,12,0.080543302,21,0.899999976
4.943645954,303,2,29.39999962,0.064461492,25.89999962,1.700000048
4.709365845,256,3,14.60000038,-0.078000523,27.89999962,2.400000095
5.552218914,296,1,29.39999962,-0.086907953,24.5,1.299999952
5.289391994,294,3,29.39999962,-0.01393072,26.60000038,1.899999976
2.705846071,213,7,5.199999809,0.066122487,24.20000076,3.599999905
2.964363098,186,5,8.300000191,0.022617031,26.70000076,4.099999905
4.901537895,146,1,15.5,0.095361009,26.70000076,3.400000095
5.273246765,235,2,19.39999962,0.05873891,30.70000076,3.599999905
2.652204037,168,7,5.199999809,0.082843103,27.60000038,4.300000191
3.558593988,203,5,12.10000038,0.066666856,28,4.199999809
4.80094099,282,3,29.39999962,0.072411373,27.20000076,2.099999905
2.802036047,219,7,8.300000191,-0.103574097,26.89999962,4.199999809
6.205251217,218,2,30.20000076,0.102930501,29.39999962,2.900000095
3.737907887,227,5,15.5,0.07063356,26.60000038,3.599999905
4.778847218,303,2,29.39999962,-0.001208697,25.70000076,1.600000024
6.449052811,218,2,30.20000076,0.089291193,29.39999962,2.900000095
2.807683945,198,6,12.10000038,0.076417416,29.20000076,4.900000095
5.69930315,288,2,15.60000038,-0.142260194,25.20000076,1.399999976
3.010596991,205,9,16.10000038,0.085143939,26.10000038,3.799999952
5.488683224,292,3,29.39999962,-0.177029699,25.20000076,1.399999976
4.624330044,305,3,14.60000038,-0.322625399,26.60000038,1.899999976
1.679752946,261,11,5.900000095,0.068639249,30,4.800000191
4.795413971,220,2,19.39999962,0.062748283,28.10000038,2.400000095
3.00996089,203,7,12.10000038,0.066503666,27.79999924,4.5
1.355991006,518,32,5,-0.146295995,25.10000038,1.5
1.712175012,434,32,12.60000038,-0.192736104,26.70000076,2.099999905
2.122148991,435,26,12.10000038,0.0794653,27.79999924,2.900000095
2.001538992,370,24,12.60000038,-0.01921178,28.39999962,3
1.529682994,561,34,12.10000038,-0.399475187,22.79999924,1.600000024
1.610404968,381,15,11,-0.222174302,21.20000076,4.400000095
1.596516013,605,45,12.60000038,-0.322217107,26.29999924,1
1.06517601,677,39,4.5,-0.42469731,19,3.299999952
2.173809052,405,25,12.60000038,-0.087312452,27.89999962,2.799999952
1.703958988,564,40,12.10000038,-0.142093793,25.89999962,1.399999976
1.118656993,679,33,4.5,-0.219452903,22.5,4.800000191
2.306931973,407,25,12.60000038,0.00174538,29.39999962,2.299999952
0.973771095,635,38,4.5,-0.42469731,20.20000076,4.699999809
1.762307048,417,19,3.400000095,-0.348929107,29,4.400000095
1.414415956,526,34,3.400000095,-0.219406605,27.20000076,3.099999905
1.844720006,571,33,12.10000038,-0.098151572,25.5,1
1.729295969,549,36,12.10000038,-0.270042509,24.89999962,0.800000012
1.524184942,408,16,11.30000019,-0.243400693,21.20000076,4.599999905
1.44472301,543,42,12.60000038,-0.190317005,27,1.899999976
1.51067102,447,17,11,-0.204123005,21.20000076,3.799999952
2.012121916,571,34,12.10000038,-0.186451003,24.20000076,0.600000024
1.431311011,458,22,4.5,-0.1577961,22,4.099999905
1.709357977,542,40,12.60000038,-0.191267595,26.60000038,2
1.494946957,406,18,11.30000019,-0.236657694,21.5,4.699999809
1.700034976,488,34,12.10000038,0.003350881,26.5,2
1.119328022,500,30,3.400000095,-0.1397205,27.29999924,3.400000095
1.695817947,618,42,5,-0.193686604,28.20000076,1.5
1.007204056,527,33,3.400000095,-0.060810179,27.10000038,3.099999905
1.373275042,529,27,3.400000095,-0.151492998,29,4.400000095
1.735749006,399,18,5,-0.133294404,28.89999962,4.699999809
0.450310111,960,68,3.900000095,-0.246307299,21.70000076,3.5
1.052342057,664,39,5,0.046522811,25.70000076,4.400000095
1.614573002,372,20,5,-0.099608667,29,4.5
1.830155015,669,46,5,0.032353181,28.20000076,1
1.732321024,479,34,12.60000038,-0.244294301,26.5,1.100000024
1.126875043,544,31,3.400000095,-0.052095551,28.39999962,4.099999905
1.63499105,589,43,12.60000038,-0.373778999,26.5,1
1.290271044,888,64,12.10000038,-0.330360293,23.70000076,-0.200000003
2.155229092,354,13,11.80000019,-0.154937193,22.29999924,2.799999952
1.484758019,549,32,3.400000095,-0.190302506,28.39999962,4.099999905
1.277045012,522,41,12.60000038,-0.352923006,26.10000038,1.600000024
1.645522952,416,20,3.400000095,-0.172440499,28.89999962,4.400000095
1.177274942,590,36,5,-0.01436657,26.70000076,3.099999905
1.530449033,463,19,11,-0.080131397,21.29999924,3.700000048
1.063771963,710,55,12.10000038,-0.223076001,26.29999924,1.700000048
2.42355299,417,23,12.60000038,0.044547889,29.79999924,2.5
0.520901203,753,55,3.900000095,-0.2495628,22.79999924,5.300000191
1.603999019,457,18,4.5,-0.196949303,22.60000038,5.400000095
1.327435017,462,17,4.5,-0.248979896,22.70000076,5.400000095
1.510838032,743,57,12.60000038,-0.139698505,27.10000038,1.600000024
1.376559019,690,48,12.10000038,-0.219390005,23.89999962,0.100000001
1.119295955,853,63,12.10000038,-0.373778999,23.79999924,-0.200000003
1.882714987,447,27,12.10000038,0.037169792,27.60000038,2.799999952
1.926941037,562,40,5,-0.193679303,27.60000038,0.600000024
1.899477005,431,32,12.60000038,-0.142115802,28.10000038,1.299999952
1.245664001,495,22,11,-0.01267146,21.5,3.599999905
1.035928965,507,29,11.30000019,-0.244846702,21.70000076,3.200000048
1.016919017,672,41,12.10000038,-0.213384703,22.70000076,3
1.686143041,372,18,5,-0.138299301,29,4.599999905
1.249477983,593,32,6.199999809,-0.219485998,23.10000038,3.099999905
0.626246393,849,59,3.900000095,-0.184534907,21.70000076,3.200000048
1.602031946,344,19,5,-0.323205799,28.29999924,4.099999905
0.968131483,563,33,11.80000019,-0.445913315,19.89999962,4.699999809
2.297127962,355,17,12.10000038,0.089038201,28.29999924,3.200000048
1.439968944,635,43,5,-0.0102246,28.5,1.600000024
1.443789005,492,40,12.60000038,-0.212878302,26.20000076,1.600000024
1.02115202,845,46,3.900000095,-0.219461203,24.39999962,4
1.737321973,480,23,3.400000095,-0.190295205,29,4.400000095
1.131629944,513,27,11,-0.0931876,21.29999924,3.900000095
1.892130971,379,15,11.80000019,-0.004810621,22.29999924,2.700000048
1.425521016,423,23,3.400000095,-0.1816006,29.29999924,4.400000095
1.563006043,473,25,3.400000095,-0.271703988,29.10000038,4.599999905
1.239593983,676,39,3.400000095,-0.052095551,28.29999924,4
1.556607962,760,50,5,-0.193686604,25.39999962,0.800000012
1.697726965,554,31,3.400000095,-0.190302506,28.70000076,4.300000191
1.330675006,375,25,3.400000095,-0.219406605,27.20000076,2.900000095
1.750915051,541,36,12.10000038,0.032353181,26.79999924,2.200000048
1.446264982,468,20,4.5,-0.064201087,22.10000038,4.099999905
0.789225698,814,46,3.900000095,-0.219461203,24.79999924,4.400000095
1.319543004,640,52,12.60000038,-0.061799549,25.79999924,1.200000048
1.912405968,468,31,12.10000038,0.03370766,27.60000038,2.799999952
1.645341992,429,25,12.10000038,0.048012201,27.5,2.700000048
1.520606041,495,37,12.60000038,-0.193679303,27.10000038,2.400000095
0.548609614,856,59,3.900000095,-0.374784112,22.60000038,3.900000095
1.90326798,538,32,12.10000038,-0.319865108,22.70000076,1.200000048
1.25386095,809,60,12.10000038,-0.323138893,25.70000076,1.299999952
2.072969913,384,22,12.60000038,0.002266412,30.10000038,2.700000048
1.283993006,438,26,3.400000095,-0.260505289,26.89999962,2.900000095
1.347964048,491,32,12.10000038,0.03716597,26.20000076,1.799999952
2.164057016,388,21,12.10000038,0.09256421,28.10000038,3.200000048
2.023876905,437,25,12.10000038,0.084371701,27.89999962,3
1.034734964,549,32,3.400000095,-0.190302506,25.60000038,4.199999809
1.655907035,600,42,5,-0.061777111,27.70000076,0.699999988
1.798815966,513,27,12.10000038,-0.42469731,23.89999962,2.299999952
2.073915005,519,38,12.60000038,-0.193679303,27.5,0.600000024
1.284147024,475,28,5,-0.193693906,25.70000076,4.300000191
1.304834008,627,36,5,-0.086274803,28.60000038,4.400000095
1.278983951,625,38,12.10000038,-0.353088588,23.39999962,2.5
0.794293225,794,46,5.599999905,-0.160427302,24.89999962,4
0.603757679,951,64,3.900000095,-0.242462695,21.5,3.200000048
1.540511012,612,36,11.30000019,-0.219477698,22.29999924,2.200000048
0.882198274,587,41,12.10000038,-0.42469731,21.20000076,3.799999952
1.555027962,544,29,3.400000095,-0.192746803,29.29999924,4.400000095
0.938302994,616,37,11.80000019,-0.285669088,20.5,5.300000191
1.160639048,691,38,4.5,-0.038720991,19,3.5
1.662078023,515,34,12.10000038,0.038050741,26.5,2
1.679748058,584,28,12.10000038,-0.213862106,25.79999924,1.899999976
1.814262986,392,19,3.400000095,-0.340409786,29,4.5
1.167060971,588,28,4.5,-0.219461203,19.20000076,3.200000048
0.744726181,724,49,4.5,-0.42469731,22.60000038,3.900000095
1.739634037,437,18,11.80000019,-0.097718202,22.70000076,3
1.300822973,432,25,3.400000095,-0.052095551,28.70000076,4.300000191
1.461326003,585,37,5,-0.159609407,25.39999962,1.200000048
1.572242975,551,29,3.400000095,-0.061742879,29,4.400000095
1.316568971,701,47,5,-0.193686604,27.10000038,2.099999905
2.060869932,559,39,5,0.033706792,28.29999924,1
1.481874943,594,36,12.10000038,-0.42469731,22,1.299999952
1.498077035,464,22,4.5,-0.008807931,22,4
1.243477941,656,53,12.60000038,-0.184585899,25.89999962,1.299999952
1.591421008,568,37,5,0.023852989,25.79999924,0.899999976
1.209970951,769,61,12.60000038,-0.142122597,26,1.100000024
1.42097795,565,29,12.10000038,-0.213862106,24.20000076,2.400000095
0.929991782,924,55,3.900000095,-0.219469398,24.5,3.700000048
1.135738969,498,28,11.30000019,-0.249036595,20.5,3.599999905
1.690667033,459,23,3.400000095,-0.118909702,28.89999962,4.300000191
1.671782017,513,32,12.10000038,-0.301759988,24.70000076,0.800000012
0.515488923,847,62,4.5,-0.37569499,22.89999962,5.599999905
1.470551968,403,17,11.30000019,-0.243400693,21.20000076,4.699999809
1.489158034,593,36,12.10000038,-0.406572908,22.79999924,1.700000048
1.634904981,396,22,5,-0.241829604,28.79999924,4.199999809
0.806330681,750,49,3.900000095,-0.084644862,24.5,4.400000095
2.097842932,526,26,12.10000038,-0.01791572,25.79999924,1.600000024
1.25723505,441,27,3.400000095,-0.306628406,27.10000038,3.099999905
1.311923981,597,39,5,-0.0102246,28.70000076,2
1.889529943,547,28,12.10000038,-0.258695185,23.5,1.700000048
1.375504017,349,20,5,-0.193693906,28.29999924,4.300000191
1.334825993,652,40,5,-0.192743301,27.5,3.599999905
1.251032948,495,23,11,-0.227808893,19.89999962,3.599999905
0.996602476,645,35,4.5,-0.217870802,22.60000038,4.800000191
1.731662035,524,28,11.30000019,-0.219477698,22,2
1.113659024,557,31,11.30000019,-0.225838095,22.5,3.5
1.657632947,438,23,5,-0.030171931,29.39999962,4.099999905
1.03905499,584,34,11.80000019,-0.215443105,20.20000076,4.699999809
2.074126005,523,38,12.60000038,-0.373778999,26.20000076,1.100000024
1.073925972,710,43,3.900000095,-0.219461203,24.79999924,4.5
1.151515007,685,45,12.10000038,-0.445932388,22.10000038,1.700000048
1.909901977,568,27,12.10000038,-0.03347433,25.5,1.200000048
1.16871202,569,37,11,-0.42469731,20.79999924,3.700000048
0.958835721,692,44,12.10000038,-0.360796213,21.5,2.200000048
0.874110699,613,36,11,-0.299921215,20.10000038,3.099999905
1.20648098,633,37,5,0.046932749,26.10000038,4.599999905
0.904522479,932,56,3.900000095,-0.219469398,24.79999924,3.799999952
1.759202003,387,19,3.400000095,-0.373778999,29,4.5
1.327196956,518,26,11.30000019,-0.069343507,23.20000076,3
1.703261018,686,47,5,0.032353181,28.70000076,1.600000024
1.572944045,566,39,12.10000038,-0.094701111,26.20000076,1.700000048
1.461529016,723,53,12.10000038,-0.1803599,26.20000076,1.799999952
2.01946497,524,27,12.10000038,-0.051763929,25.70000076,1.200000048
1.143596053,696,58,9,-0.270027101,26.39999962,1.799999952
1.62588203,560,29,12.10000038,-0.159631193,24.89999962,1
1.467514992,437,19,11.30000019,-0.156253695,23,3.799999952
0.468365192,1002,75,6.400000095,-0.195859,24.20000076,5
0.990495324,673,42,11,-0.260485411,20.29999924,3
1.560240984,615,29,4.5,-0.215435296,22,4.099999905
1.345497966,571,26,4.5,-0.217879504,21.70000076,4
1.204898,487,25,3.400000095,-0.102657497,28.89999962,4.400000095
1.731071949,470,25,3.400000095,-0.260505289,28.5,4.099999905
1.323552966,579,35,12.10000038,-0.149835199,23.60000038,2.200000048
1.256608009,540,30,11.80000019,-0.219469398,22.89999962,3.200000048
0.689527094,758,52,3.900000095,-0.035643719,23.39999962,3.5
0.925511897,674,43,11,-0.407353312,20.29999924,3.700000048
1.806535006,511,26,11,-0.393626392,20.60000038,3.599999905
1.642966986,410,18,11.30000019,-0.215654597,22.89999962,4
1.795650005,501,31,12.10000038,-0.015790939,25.60000038,1
1.574401021,375,16,11.30000019,-0.2183889,21.79999924,4.699999809
1.110849977,540,22,11,-0.356325507,21.20000076,4.599999905
0.946003795,561,32,12.10000038,-0.059699681,21.70000076,3.900000095
0.781085014,726,44,3.900000095,-0.387952,24.79999924,4.800000191
1.655737996,606,34,12.10000038,-0.417465389,23.5,2.400000095
1.690569043,477,33,5,-0.373778999,26.20000076,1.700000048
1.459853053,393,26,3.400000095,-0.373778999,26.79999924,2.299999952
1.40636301,511,26,3.400000095,-0.281760901,28.60000038,3.799999952
1.638944983,475,34,5,-0.373778999,26.60000038,1.600000024
1.145727992,617,38,12.10000038,-0.410675287,22.89999962,2.299999952
1.113783002,672,36,4.5,-0.217879906,18.39999962,2.900000095
0.420409203,894,66,3.900000095,-0.245788395,23,4.599999905
1.14812398,813,51,5,-0.241848007,26.89999962,3.099999905
1.205145001,464,27,3.400000095,-0.260505289,28.10000038,3.900000095
1.446848035,499,24,11,-0.186530605,21.39999962,4.099999905
1.398156047,639,32,4.5,-0.277356088,22.29999924,4
1.07665801,639,33,4.5,-0.215434998,18.60000038,2.900000095
1.551370025,526,23,11,-0.41777119,21.29999924,4.199999809
1.151851058,732,47,3.400000095,-0.373778999,27.20000076,2.799999952
1.524230957,502,26,3.400000095,-0.260505289,28.39999962,3.900000095
1.605447054,337,16,3.400000095,-0.392262191,29,4.599999905
1.39280498,533,33,11,-0.417899191,20.60000038,3.599999905
1.140494943,503,21,11.30000019,-0.244654194,21.20000076,4.599999905
0.578119516,770,57,3.900000095,-0.245788395,22.79999924,4.599999905
1.885712981,555,24,5,-0.3335706,27.5,2.599999905
2.317383051,290,14,8.699999809,-0.250934511,27.60000038,3.900000095
2.552709103,321,14,0.699999988,-0.074161187,25.79999924,2.900000095
2.103914976,291,14,8.699999809,-0.162575096,27.89999962,4
1.743152976,332,15,2,-0.221487701,31.70000076,4.699999809
1.130836964,718,36,5,-0.152874798,29.70000076,3.5
1.893334985,330,14,3.5,-0.250997603,30.60000038,4.5
1.702955008,314,14,0.699999988,-0.090732709,30.89999962,4.300000191
2.356970072,262,11,5.900000095,0.089276053,29,5
1.466719031,349,15,3.5,-0.130648002,31.5,5.099999905
1.157680988,715,37,5,-0.040396761,29.60000038,3.400000095
1.101011992,693,35,5,-0.200227603,29.89999962,3.700000048
2.460035086,286,13,2,-0.074161187,29.29999924,4.199999809
1.723878026,273,12,2,-0.074161187,27.20000076,3.599999905
1.605563998,346,15,3.5,0.039137989,34.09999847,6.199999809
1.679147005,450,19,5,-0.234726593,28.89999962,3.900000095
1.834213972,484,26,12.60000038,-0.365955293,29.39999962,2
1.153769016,848,50,5,-0.083760656,29.79999924,3
2.267143965,303,13,2,-0.201410994,30,4.199999809
1.899871945,285,13,5,-0.236569107,30.79999924,4.199999809
2.465255022,260,12,5.900000095,-0.054836672,28.5,4.599999905
1.684313059,363,15,3.200000048,-0.02814452,30.20000076,5
1.833960056,327,13,3.5,-0.334739804,29.5,4.699999809
1.895001054,286,13,10.39999962,-0.074161187,24.89999962,2.599999905
1.781609058,313,14,5,-0.215696007,31,4.199999809
1.588618994,281,12,2,-0.276893288,23.89999962,2.400000095
