x,y
20.45170015,-33.97713537
20.16836115,-33.86046637
19.80168715,-33.59379437
21.01837815,-33.99380237
19.65168415,-33.62712837
19.98502415,-33.62712837
20.66837115,-33.99380237
20.90170915,-33.94380137
19.86835515,-33.74379737
20.65170415,-33.96046837
20.06835915,-33.62712837
20.65170415,-33.97713537
20.01835815,-33.61046137
20.66837115,-33.77713137
19.58501615,-33.59379437
19.66835115,-33.54379337
19.66835115,-33.62712837
20.23502915,-33.67712937
20.85170815,-33.94380137
19.75168615,-33.54379337
19.76835315,-33.56046037
19.80168715,-33.54379337
20.38503215,-33.96046837
20.85170815,-33.97713537
20.95171015,-33.94380137
19.88502215,-33.74379737
21.30171715,-33.99380237
21.78506015,-33.94380137
19.71835215,-33.56046037
20.08502615,-33.66046237
19.63501715,-33.62712837
19.65168415,-33.54379337
20.23502915,-33.64379537
20.28503015,-33.62712837
21.48505415,-33.96046837
20.91837615,-33.94380137
20.05169215,-33.62712837
19.80168715,-33.56046037
19.81835415,-33.56046037
20.08502615,-33.62712837
19.81835415,-33.72713037
20.15169415,-33.67712937
19.63501715,-33.59379437
19.61835015,-33.59379437
20.51836815,-33.99380237
20.86837515,-33.79379837
21.65172415,-33.94380137
20.00169115,-33.62712837
19.78502015,-33.54379337
20.06835915,-33.64379537
20.13502715,-33.71046337
21.06837915,-34.02713637
20.71837215,-33.94380137
19.65168415,-33.57712737
19.83502115,-33.72713037
21.18504815,-34.01046937
20.53503515,-33.97713537
19.73501915,-33.66046237
19.78502015,-33.67712937
19.96835715,-33.62712837
20.48503415,-33.99380237
20.55170215,-33.97713537
21.50172115,-33.96046837
19.61835015,-33.61046137
21.66839115,-33.94380137
19.65168415,-33.56046037
20.76837315,-33.79379837
20.78504015,-33.79379837
21.05171215,-34.01046937
19.93502315,-33.74379737
19.73501915,-33.56046037
20.83504115,-33.79379837
21.63505715,-33.94380137
21.43505315,-33.96046837
21.58505615,-33.94380137
20.23502915,-33.91046737
20.01835815,-33.62712837
19.78502015,-33.56046037
20.35169815,-33.97713537
20.00169115,-33.61046137
20.38503215,-33.97713537
21.01837815,-33.94380137
20.05169215,-33.61046137
19.85168815,-33.72713037
19.70168515,-33.64379537
21.30171715,-34.01046937
20.85170815,-33.79379837
20.21836215,-33.67712937
19.83502115,-33.71046337
20.36836515,-33.96046837
20.60170315,-33.97713537
20.58503615,-33.97713537
20.40169915,-33.96046837
20.16836115,-33.71046337
20.40169915,-33.97713537
20.15169415,-33.64379537
19.76835315,-33.66046237
20.63503715,-33.99380237
20.18502815,-33.64379537
20.61837015,-33.99380237
21.03504515,-34.02713637
21.46838715,-33.96046837
20.81837415,-33.97713537
20.83504115,-33.97713537
20.98504415,-34.01046937
20.10169315,-33.82713237
20.11836015,-33.82713237
21.01837815,-34.01046937
20.71837215,-33.96046837
19.70168515,-33.52712637
21.03504515,-33.94380137
20.81837415,-33.79379837
19.75168615,-33.56046037
20.75170615,-33.97713537
19.95169015,-33.62712837
19.93502315,-33.62712837
20.81837415,-33.96046837
20.85170815,-33.96046837
20.25169615,-33.91046737
20.86837515,-33.96046837
20.36836515,-33.97713537
20.10169315,-33.62712837
20.95171015,-33.96046837
21.50172115,-33.97713537
20.98504415,-33.96046837
19.73501915,-33.64379537
20.00169115,-33.74379737
20.26836315,-33.62712837
20.48503415,-33.97713537
19.88502215,-33.72713037
19.90168915,-33.72713037
19.56834915,-33.57712737
20.88504215,-33.92713437
20.10169315,-33.64379537
20.75170615,-33.94380137
20.16836115,-33.64379537
19.75168615,-33.66046237
19.83502115,-33.57712737
19.71835215,-33.66046237
20.83504115,-33.94380137
19.81835415,-33.57712737
21.60172315,-33.94380137
21.45172015,-33.96046837
20.78504015,-33.97713537
20.80170715,-33.97713537
21.40171915,-33.96046837
20.96837715,-33.94380137
19.90168915,-33.74379737
21.31838415,-33.99380237
21.03504515,-34.01046937
19.80168715,-33.69379637
19.95169015,-33.74379737
21.05171215,-33.94380137
21.06837915,-33.94380137
20.25169615,-33.67712937
20.83504115,-33.96046837
20.15169415,-33.69379637
21.41838615,-33.99380237
19.98502415,-33.61046137
20.05169215,-33.76046437
21.45172015,-33.99380237
20.93504315,-33.96046837
20.08502615,-33.81046537
21.45172015,-33.97713537
21.33505115,-33.97713537
20.51836815,-33.97713537
20.53503515,-33.99380237
19.86835515,-33.72713037
19.53501515,-33.57712737
19.55168215,-33.57712737
21.53505515,-33.97713537
21.08504615,-33.96046837
20.70170515,-33.94380137
19.60168315,-33.57712737
20.73503915,-33.94380137
20.18502815,-33.71046337
20.15169415,-33.84379937
20.68503815,-33.77713137
20.60170315,-33.99380237
19.76835315,-33.67712937
21.53505515,-33.94380137
20.20169515,-33.72713037
21.61839015,-33.94380137
20.76837315,-33.97713537
21.41838615,-33.96046837
21.15171415,-33.94380137
21.68505815,-33.94380137
20.10169315,-33.66046237
20.11836015,-33.66046237
19.91835615,-33.74379737
20.75170615,-33.79379837
19.63501715,-33.56046037
19.98502415,-33.74379737
20.26836315,-33.94380137
21.40171915,-33.99380237
21.31838415,-33.97713537
20.28503015,-33.94380137
21.43505315,-33.99380237
20.30169715,-33.94380137
20.88504215,-33.79379837
20.35169815,-33.94380137
20.88504215,-33.96046837
20.90170915,-33.96046837
21.43505315,-33.97713537
20.50170115,-33.96046837
20.08502615,-33.79379837
20.56836915,-33.97713537
20.06835915,-33.77713137
20.25169615,-33.62712837
20.10169315,-33.77713137
20.08502615,-33.77713137
19.81835415,-33.71046337
20.86837515,-33.92713437
21.15171415,-33.96046837
20.43503315,-33.96046837
20.08502615,-33.64379537
20.11836015,-33.64379537
20.88504215,-33.97713537
19.78502015,-33.69379637
20.73503915,-33.97713537
20.13502715,-33.64379537
20.58503615,-33.99380237
20.16836115,-33.72713037
21.25171615,-33.97713537
21.66839115,-33.96046837
21.35171815,-34.01046937
21.33505115,-34.01046937
20.18502815,-33.87713337
20.86837515,-33.97713537
21.00171115,-33.94380137
21.38505215,-33.97713537
20.70170515,-33.97713537
21.33505115,-33.99380237
19.96835715,-33.74379737
21.36838515,-33.99380237
19.91835615,-33.62712837
20.23502915,-33.62712837
20.33503115,-33.96046837
21.38505215,-33.99380237
20.18502815,-33.69379637
21.30171715,-33.97713537
20.03502515,-33.76046437
21.40171915,-33.97713537
20.76837315,-33.81046537
21.35171815,-33.97713537
20.30169715,-33.61046137
19.80168715,-33.57712737
20.35169815,-33.96046837
20.46836715,-33.97713537
20.18502815,-33.72713037
20.13502715,-33.72713037
21.56838915,-33.96046837
21.68505815,-33.96046837
19.58501615,-33.57712737
21.13504715,-33.96046837
19.60168315,-33.56046037
20.71837215,-33.79379837
21.16838115,-33.96046837
20.20169515,-33.71046337
19.78502015,-33.57712737
20.06835915,-33.79379837
20.81837415,-33.94380137
21.70172515,-33.96046837
21.23504915,-33.97713537
20.31836415,-33.96046837
21.46838715,-33.99380237
21.76839315,-33.96046837
21.75172615,-33.96046837
20.21836215,-33.69379637
20.21836215,-33.89380037
21.36838515,-33.97713537
20.20169515,-33.69379637
20.66837115,-33.97713537
21.21838215,-33.97713537
21.35171815,-33.99380237
21.51838815,-33.97713537
20.20169515,-33.62712837
21.26838315,-33.97713537
21.00171115,-34.01046937
20.16836115,-33.69379637
21.10171315,-33.96046837
21.25171615,-33.96046837
20.51836815,-33.96046837
21.73505915,-33.96046837
21.71839215,-33.96046837
20.31836415,-33.94380137
20.18502815,-33.62712837
20.55170215,-33.99380237
20.15169415,-33.72713037
21.28505015,-33.97713537
21.21838215,-33.96046837
21.78506015,-33.96046837
21.65172415,-33.96046837
21.55172215,-33.96046837
20.13502715,-33.69379637
20.21836215,-33.71046337
20.71837215,-33.97713537
20.56836915,-33.99380237
20.80170715,-33.81046537
20.95171015,-33.92713437
21.18504815,-33.96046837
20.48503415,-33.96046837
20.78504015,-33.81046537
24.75178615,-33.54379337
23.48509415,-33.39379037
23.70176515,-33.37712337
25.10179315,-33.67712937
25.13512715,-33.77713137
25.28513015,-33.62712837
25.05179215,-33.67712937
23.86843515,-33.51045937
23.80176715,-33.47712537
25.08512615,-33.67712937
23.45176015,-33.39379037
24.76845315,-33.91046737
23.63509715,-33.56046037
25.26846315,-33.62712837
24.96845715,-33.67712937
24.25177615,-33.54379337
23.56842915,-33.44379137
24.95179015,-33.67712937
23.90176915,-33.51045937
24.05177215,-33.51045937
24.50178115,-33.94380137
24.26844315,-33.54379337
23.65176415,-33.31045537
24.45178015,-33.96046837
24.30177715,-33.61046137
24.08510615,-33.86046637
24.41844615,-33.94380137
24.03510515,-33.51045937
25.35179815,-33.64379537
25.38513215,-33.64379537
24.73511915,-33.54379337
24.56844915,-33.86046637
24.58511615,-33.86046637
23.98510415,-33.64379537
24.46844715,-33.96046837
25.16846115,-33.77713137
23.55176215,-33.74379737
23.46842715,-33.39379037
23.65176415,-33.51045937
23.65176415,-33.71046337
23.80176715,-33.81046537
24.55178215,-33.77713137
23.68509815,-33.37712337
23.83510115,-33.51045937
23.90176915,-33.59379437
23.93510315,-33.59379437
24.65178415,-33.66046237
24.73511915,-33.66046237
24.71845215,-33.66046237
23.51842815,-33.74379737
24.73511915,-33.91046737
24.60178315,-33.54379337
24.06843915,-33.81046537
23.75176615,-33.47712537
24.56844915,-33.81046537
24.61845015,-33.81046537
24.80178715,-33.91046737
23.85176815,-33.51045937
23.66843115,-33.37712337
24.36844515,-33.57712737
24.36844515,-33.82713237
23.96843715,-33.59379437
24.81845415,-33.99380237
24.61845015,-33.54379337
24.51844815,-33.81046537
23.71843215,-33.47712537
24.83512115,-33.96046837
24.51844815,-33.64379537
23.41842615,-33.67712937
25.36846515,-33.64379537
23.61843015,-33.56046037
23.81843415,-33.47712537
23.91843615,-33.59379437
25.15179415,-33.77713137
24.58511615,-33.99380237
23.61843015,-33.47712537
23.53509515,-33.44379137
24.03510515,-33.81046537
24.73511915,-33.52712637
24.48511415,-33.82713237
23.71843215,-33.51045937
23.68509815,-33.51045937
24.56844915,-33.77713137
23.63509715,-33.37712337
23.65176415,-33.37712337
24.51844815,-33.86046637
24.01843815,-33.81046537
24.41844615,-33.84379937
25.31846415,-33.61046137
23.95177015,-33.49379237
23.81843415,-33.77713137
24.88512215,-33.67712937
23.85176815,-33.77713137
23.55176215,-33.44379137
23.88510215,-33.77713137
23.90176915,-33.77713137
23.91843615,-33.77713137
23.95177015,-33.77713137
25.30179715,-33.62712837
24.25177615,-33.81046537
24.73511915,-33.84379937
25.31846415,-33.87713337
25.33513115,-33.61046137
24.21844215,-33.59379437
25.13512715,-33.61046137
25.21846215,-33.81046537
25.18512815,-33.74379737
24.25177615,-33.59379437
23.65176415,-33.54379337
24.10177315,-33.86046637
23.40175915,-33.41045737
23.98510415,-33.81046537
23.66843115,-33.31045537
24.50178115,-33.66046237
24.31844415,-33.82713237
23.78510015,-33.77713137
24.40177915,-33.82713237
24.41844615,-33.82713237
23.63509715,-33.51045937
23.60176315,-33.51045937
23.71843215,-33.79379837
23.73509915,-33.79379837
23.78510015,-33.79379837
23.81843415,-33.49379237
23.71843215,-33.77713137
24.20177515,-33.54379337
24.21844215,-33.54379337
23.58509615,-33.47712537
23.46842715,-33.42712437
24.20177515,-33.69379637
24.21844215,-33.69379637
23.33509115,-33.71046337
23.35175815,-33.71046337
23.98510415,-33.51045937
24.31844415,-33.69379637
23.80176715,-33.59379437
23.81843415,-33.59379437
23.83510115,-33.59379437
23.85176815,-33.59379437
24.56844915,-33.69379637
25.11846015,-33.67712937
24.71845215,-33.54379337
24.00177115,-33.59379437
24.61845015,-33.52712637
25.08512615,-33.74379737
24.78512015,-33.54379337
24.68511815,-33.52712637
24.50178115,-33.64379537
23.63509715,-33.71046337
24.53511515,-33.64379537
24.11844015,-33.86046637
24.53511515,-33.99380237
24.00177115,-33.81046537
25.28513015,-33.61046137
24.13510715,-33.84379937
24.15177415,-33.84379937
24.38511215,-33.59379437
24.40177915,-33.59379437
24.75178615,-33.66046237
24.43511315,-33.59379437
24.45178015,-33.59379437
25.13512715,-33.69379637
23.61843015,-33.37712337
24.18510815,-33.54379337
24.53511515,-33.77713137
23.83510115,-33.49379237
24.20177515,-33.81046537
24.16844115,-33.69379637
23.91843615,-33.51045937
24.60178315,-33.59379437
24.61845015,-33.59379437
23.93510315,-33.49379237
24.71845215,-33.59379437
24.73511915,-33.59379437
24.71845215,-33.91046737
23.56842915,-33.74379737
25.38513215,-33.69379637
24.65178415,-33.81046537
24.66845115,-33.81046537
24.46844715,-33.62712837
24.70178515,-33.54379337
25.20179515,-33.66046237
24.58511615,-33.52712637
24.60178315,-33.52712637
23.98510415,-33.59379437
23.91843615,-33.47712537
24.78512015,-33.96046837
23.93510315,-33.47712537
24.81845415,-33.96046837
23.78510015,-33.81046537
25.11846015,-33.89380037
23.91843615,-33.81046537
24.55178215,-33.79379837
24.30177715,-33.82713237
24.15177415,-33.86046637
25.30179715,-33.61046137
24.85178815,-33.62712837
24.93512315,-33.62712837
24.41844615,-33.59379437
24.96845715,-33.62712837
24.98512415,-33.62712837
25.00179115,-33.62712837
24.48511415,-33.59379437
23.38509215,-33.69379637
24.16844115,-33.81046537
23.41842615,-33.69379637
23.73509915,-33.77713137
24.56844915,-33.59379437
24.18510815,-33.69379637
23.76843315,-33.77713137
23.46842715,-33.44379137
23.48509415,-33.44379137
23.50176115,-33.44379137
23.51842815,-33.44379137
24.90178915,-33.67712937
25.23512915,-33.62712837
25.25179615,-33.62712837
24.01843815,-33.61046137
24.03510515,-33.61046137
23.63509715,-33.31045537
25.31846415,-33.62712837
23.68509815,-33.31045537
23.70176515,-33.31045537
23.70176515,-33.57712737
23.90176915,-33.47712537
23.75176615,-33.57712737
25.10179315,-33.74379737
24.38511215,-33.64379537
23.90176915,-33.56046037
23.81843415,-33.57712737
23.30175715,-33.42712437
23.86843515,-33.81046537
23.95177015,-33.81046537
24.93512315,-33.69379637
24.25177615,-33.82713237
24.76845315,-33.62712837
23.96843715,-33.57712737
24.18510815,-33.57712737
24.95179015,-33.62712837
23.70176515,-33.79379837
24.21844215,-33.84379937
24.23510915,-33.84379937
23.43509315,-33.37712337
23.66843115,-33.51045937
24.75178615,-33.67712937
24.30177715,-33.57712737
24.31844415,-33.57712737
23.80176715,-33.79379837
24.58511615,-33.59379437
24.78512015,-33.56046037
23.85176815,-33.79379837
23.86843515,-33.79379837
24.23510915,-33.69379637
24.83512115,-33.56046037
24.21844215,-33.52712637
24.40177915,-33.94380137
24.88512215,-33.56046037
24.43511315,-33.94380137
24.45178015,-33.94380137
24.93512315,-33.56046037
24.51844815,-33.94380137
24.60178315,-33.94380137
24.61845015,-33.94380137
24.66845115,-33.89380037
23.73509915,-33.57712737
24.66845115,-33.94380137
24.73511915,-33.94380137
24.80178715,-33.54379337
24.03510515,-33.86046637
25.16846115,-33.61046137
24.08510615,-33.56046037
25.20179515,-33.61046137
24.16844115,-33.66046237
23.35175815,-33.42712437
23.38509215,-33.41045737
25.26846315,-33.74379737
24.96845715,-33.57712737
24.53511515,-33.79379837
24.55178215,-33.99380237
24.58511615,-33.79379837
24.66845115,-33.99380237
24.83512115,-33.99380237
24.85178815,-33.99380237
24.10177315,-33.81046537
23.75176615,-33.79379837
24.51844815,-33.59379437
24.53511515,-33.59379437
24.55178215,-33.59379437
23.81843415,-33.79379837
24.28511015,-33.91046737
24.30177715,-33.91046737
24.31844415,-33.91046737
24.35177815,-33.91046737
24.38511215,-33.91046737
24.40177915,-33.91046737
25.35179815,-33.69379637
24.66845115,-33.91046737
24.55178215,-33.81046537
24.43511315,-33.96046837
24.80178715,-33.59379437
25.11846015,-33.66046237
24.81845415,-33.91046737
24.50178115,-33.62712837
25.08512615,-33.86046637
24.68511815,-33.89380037
24.03510515,-33.82713237
24.71845215,-33.96046837
23.75176615,-33.74379737
24.36844515,-33.71046337
24.40177915,-33.71046337
24.78512015,-33.89380037
24.43511315,-33.71046337
25.13512715,-33.89380037
23.91843615,-33.57712737
23.46842715,-33.46045837
23.41842615,-33.41045737
23.50176115,-33.46045837
23.51842815,-33.46045837
23.53509515,-33.46045837
23.55176215,-33.46045837
23.56842915,-33.46045837
23.58509615,-33.46045837
23.60176315,-33.46045837
25.01845815,-33.62712837
23.33509115,-33.44379137
23.68509815,-33.77713137
23.73509915,-33.46045837
23.43509315,-33.69379637
24.21844215,-33.91046737
23.75176615,-33.77713137
23.80176715,-33.46045837
23.81843415,-33.46045837
23.83510115,-33.46045837
23.85176815,-33.46045837
23.86843515,-33.46045837
24.46844715,-33.92713437
24.91845615,-33.67712937
24.93512315,-33.67712937
25.01845815,-33.72713037
25.03512515,-33.72713037
25.05179215,-33.72713037
23.96843715,-33.77713137
25.33513115,-33.62712837
25.35179815,-33.62712837
24.33511115,-33.61046137
23.71843215,-33.31045537
23.70176515,-33.56046037
25.05179215,-33.74379737
23.83510115,-33.56046037
23.80176715,-33.57712737
23.63509715,-33.54379337
25.23512915,-33.67712937
24.55178215,-33.64379537
25.23512915,-33.61046137
25.23512915,-33.74379737
23.48509415,-33.46045837
24.08510615,-33.84379937
24.58511615,-33.64379537
24.11844015,-33.84379937
25.38513215,-33.67712937
23.66843115,-33.79379837
23.68509815,-33.79379837
24.30177715,-33.56046037
24.63511715,-33.56046037
23.45176015,-33.37712337
24.76845315,-33.64379537
24.68511815,-33.56046037
24.13510715,-33.89380037
24.33511115,-33.57712737
24.35177815,-33.57712737
24.40177915,-33.84379937
24.11844015,-33.52712637
24.13510715,-33.52712637
24.33511115,-33.94380137
24.45178015,-33.57712737
24.85178815,-33.56046037
24.48511415,-33.57712737
24.50178115,-33.57712737
24.51844815,-33.57712737
24.53511515,-33.57712737
24.70178515,-33.57712737
24.71845215,-33.57712737
24.53511515,-33.52712637
24.55178215,-33.52712637
24.56844915,-33.52712637
24.63511715,-33.69379637
24.65178415,-33.69379637
24.76845315,-33.54379337
24.63511715,-33.52712637
24.85178815,-33.57712737
24.80178715,-33.69379637
23.40175915,-33.67712937
24.70178515,-33.52712637
25.21846215,-33.61046137
24.13510715,-33.66046237
25.25179615,-33.84379937
25.26846315,-33.84379937
24.35177815,-33.59379437
24.98512415,-33.57712737
25.00179115,-33.57712737
25.01845815,-33.57712737
23.51842815,-33.72713037
23.53509515,-33.72713037
23.55176215,-33.72713037
23.71843215,-33.49379237
24.50178115,-33.59379437
25.16846115,-33.79379837
23.51842815,-33.47712537
24.18510815,-33.81046537
23.55176215,-33.47712537
23.56842915,-33.47712537
24.50178115,-33.86046637
23.60176315,-33.47712537
24.81845415,-34.02713637
23.63509715,-33.47712537
23.65176415,-33.47712537
23.70176515,-33.47712537
23.73509915,-33.47712537
23.98510415,-33.49379237
24.71845215,-33.86046637
25.08512615,-33.66046237
25.10179315,-33.66046237
24.58511615,-33.96046837
23.83510115,-33.47712537
24.66845115,-33.96046837
23.71843215,-33.34378937
23.86843515,-33.47712537
23.88510215,-33.47712537
24.05177215,-33.82713237
24.10177315,-33.82713237
24.80178715,-33.96046837
24.21844215,-33.87713337
24.16844115,-33.82713237
24.18510815,-33.82713237
23.45176015,-33.46045837
23.33509115,-33.42712437
24.23510915,-33.82713237
24.75178615,-33.62712837
25.40179915,-33.66046237
23.45176015,-33.42712437
23.48509415,-33.42712437
23.50176115,-33.42712437
23.51842815,-33.42712437
23.53509515,-33.42712437
23.55176215,-33.42712437
23.36842515,-33.69379637
24.43511315,-33.72713037
23.40175915,-33.69379637
24.50178115,-33.72713037
23.45176015,-33.69379637
24.53511515,-33.72713037
24.60178315,-33.72713037
24.63511715,-33.72713037
24.90178915,-33.72713037
24.91845615,-33.72713037
23.83510115,-33.77713137
24.03510515,-33.76046437
23.86843515,-33.77713137
24.50178115,-33.92713437
23.98510415,-33.61046137
24.00177115,-33.61046137
25.11846015,-33.87713337
24.70178515,-33.92713437
24.76845315,-33.92713437
24.31844415,-33.61046137
23.98510415,-33.77713137
25.18512815,-33.72713037
23.73509915,-33.31045537
25.15179415,-33.67712937
23.76843315,-33.57712737
23.61843015,-33.54379337
24.36844515,-33.64379537
25.25179615,-33.72713037
25.25179615,-33.67712937
23.88510215,-33.57712737
24.03510515,-33.84379937
23.93510315,-33.57712737
25.25179615,-33.74379737
23.90176915,-33.54379337
23.93510315,-33.54379337
24.63511715,-33.64379537
24.66845115,-33.64379537
25.40179915,-33.67712937
23.96843715,-33.52712637
23.98510415,-33.52712637
24.65178415,-33.56046037
24.16844115,-33.54379337
24.73511915,-33.61046137
24.78512015,-33.64379537
24.80178715,-33.64379537
24.15177415,-33.89380037
24.23510915,-33.54379337
24.76845315,-33.56046037
24.21844215,-33.89380037
24.28511015,-33.54379337
24.53511515,-33.54379337
24.25177615,-33.69379637
24.30177715,-33.69379637
24.58511615,-33.54379337
24.43511315,-33.89380037
24.46844715,-33.89380037
24.63511715,-33.54379337
24.65178415,-33.54379337
24.68511815,-33.54379337
24.55178215,-33.89380037
24.61845015,-33.69379637
24.63511715,-33.94380137
24.65178415,-33.94380137
23.55176215,-33.71046337
24.68511815,-33.69379637
24.78512015,-33.69379637
23.33509115,-33.67712937
25.15179415,-33.61046137
23.61843015,-33.71046337
24.71845215,-33.52712637
24.90178915,-33.57712737
24.15177415,-33.66046237
24.21844215,-33.66046237
24.51844815,-33.99380237
24.36844515,-33.59379437
23.63509715,-33.49379237
23.65176415,-33.49379237
23.66843115,-33.49379237
23.68509815,-33.49379237
23.70176515,-33.49379237
24.05177215,-33.81046537
23.73509915,-33.49379237
23.76843315,-33.49379237
23.78510015,-33.49379237
23.80176715,-33.49379237
24.00177115,-33.62712837
24.48511415,-33.86046637
23.66843115,-33.72713037
24.88512215,-33.66046237
24.06843915,-33.62712837
24.70178515,-33.59379437
24.33511115,-33.62712837
24.35177815,-33.62712837
23.96843715,-33.49379237
24.53511515,-33.81046537
25.06845915,-33.66046237
24.36844515,-33.62712837
24.38511215,-33.62712837
25.13512715,-33.66046237
25.15179415,-33.66046237
25.16846115,-33.66046237
25.18512815,-33.66046237
24.01843815,-33.82713237
24.55178215,-33.62712837
24.33511115,-33.71046337
24.35177815,-33.71046337
24.11844015,-33.82713237
25.31846415,-33.86046637
24.23510915,-33.87713337
24.30177715,-33.87713337
24.20177515,-33.82713237
24.21844215,-33.82713237
24.45178015,-33.87713337
24.48511415,-33.87713337
24.50178115,-33.87713337
25.10179315,-33.59379437
25.11846015,-33.59379437
25.13512715,-33.59379437
25.15179415,-33.59379437
25.16846115,-33.59379437
24.46844715,-33.82713237
25.20179515,-33.59379437
24.50178115,-33.82713237
23.35175815,-33.44379137
23.36842515,-33.44379137
24.51844815,-33.72713037
23.40175915,-33.44379137
23.41842615,-33.44379137
23.43509315,-33.44379137
24.65178415,-33.82713237
24.66845115,-33.82713237
24.70178515,-33.82713237
24.40177915,-33.92713437
24.05177215,-33.76046437
24.06843915,-33.76046437
23.55176215,-33.69379637
24.61845015,-33.92713437
24.63511715,-33.92713437
23.60176315,-33.69379637
24.95179015,-33.56046037
24.46844715,-33.74379737
24.48511415,-33.74379737
25.36846515,-33.62712837
24.05177215,-33.77713137
23.68509815,-33.56046037
24.06843915,-33.77713137
25.06845915,-33.74379737
25.21846215,-33.72713037
25.20179515,-33.67712937
25.21846215,-33.67712937
24.80178715,-34.01046937
24.11844015,-33.56046037
24.05177215,-33.84379937
24.56844915,-33.64379537
25.28513015,-33.67712937
23.95177015,-33.57712737
24.61845015,-33.64379537
25.35179815,-33.67712937
25.36846515,-33.67712937
24.28511015,-33.56046037
24.68511815,-33.61046137
24.75178615,-33.64379537
24.71845215,-33.61046137
24.73511915,-33.64379537
25.08512615,-33.76046437
24.75178615,-33.61046137
24.73511915,-33.56046037
24.75178615,-33.56046037
24.10177315,-33.52712637
23.26842315,-33.71046337
24.80178715,-33.56046037
24.81845415,-33.56046037
23.31842415,-33.71046337
24.46844715,-33.57712737
24.86845515,-33.56046037
23.36842515,-33.71046337
24.90178915,-33.56046037
24.91845615,-33.56046037
23.45176015,-33.71046337
25.40179915,-33.69379637
24.96845715,-33.56046037
23.50176115,-33.71046337
24.71845215,-33.84379937
24.65178415,-33.89380037
23.53509515,-33.71046337
23.66843115,-33.36045637
24.76845315,-33.94380137
24.65178415,-33.52712637
24.76845315,-33.89380037
23.78510015,-33.74379737
24.86845515,-33.57712737
24.88512215,-33.57712737
23.83510115,-33.81046537
24.93512315,-33.57712737
24.95179015,-33.57712737
25.26846315,-33.61046137
24.95179015,-33.69379637
23.46842715,-33.72713037
24.56844915,-33.79379837
25.03512515,-33.57712737
25.05179215,-33.57712737
24.28511015,-33.86046637
23.56842915,-33.72713037
25.15179415,-33.79379837
23.60176315,-33.72713037
24.15177415,-33.81046537
23.61843015,-33.72713037
23.53509515,-33.47712537
24.85178815,-33.66046237
24.86845515,-33.66046237
25.23512915,-33.69379637
24.90178915,-33.66046237
23.80176715,-33.72713037
23.81843415,-33.72713037
24.45178015,-33.91046737
25.05179215,-33.66046237
25.33513115,-33.69379637
24.63511715,-33.86046637
23.56842915,-33.69379637
24.26844315,-33.52712637
24.45178015,-33.62712837
24.25177615,-33.71046337
24.26844315,-33.71046337
24.28511015,-33.71046337
24.30177715,-33.71046337
24.70178515,-33.96046837
25.28513015,-33.86046637
24.20177515,-33.87713337
24.13510715,-33.67712937
25.23512915,-33.72713037
24.63511715,-33.62712837
24.35177815,-33.87713337
24.36844515,-33.87713337
23.85176815,-33.74379737
23.86843515,-33.74379737
25.38513215,-33.66046237
24.51844815,-33.87713337
24.53511515,-33.87713337
24.55178215,-33.87713337
24.58511615,-33.87713337
24.61845015,-33.87713337
24.63511715,-33.87713337
24.65178415,-33.87713337
24.66845115,-33.87713337
24.70178515,-33.87713337
24.71845215,-33.87713337
23.75176615,-33.46045837
23.76843315,-33.46045837
23.78510015,-33.46045837
23.81843415,-33.76046437
23.83510115,-33.76046437
23.86843515,-33.76046437
23.88510215,-33.76046437
24.85178815,-33.67712937
24.93512315,-33.72713037
24.48511415,-33.92713437
23.96843715,-33.61046137
25.23512915,-33.71046337
24.25177615,-33.52712637
24.36844515,-33.69379637
24.51844815,-33.52712637
25.06845915,-33.72713037
25.08512615,-33.72713037
25.10179315,-33.72713037
24.00177115,-33.77713137
25.13512715,-33.67712937
24.91845615,-33.74379737
25.16846115,-33.67712937
24.40177915,-33.61046137
23.60176315,-33.71046337
24.46844715,-33.61046137
23.66843115,-33.54379337
24.81845415,-34.01046937
24.86845515,-34.01046937
23.71843215,-33.54379337
23.95177015,-33.84379937
25.30179715,-33.67712937
25.31846415,-33.67712937
24.00177115,-33.54379337
24.01843815,-33.54379337
23.95177015,-33.52712637
24.53511515,-33.76046437
24.70178515,-33.61046137
24.71845215,-33.64379537
24.56844915,-33.76046437
24.20177515,-33.84379937
25.06845915,-33.76046437
24.06843915,-33.52712637
24.08510615,-33.52712637
24.16844115,-33.89380037
24.85178815,-33.64379537
24.85178815,-33.61046137
24.43511315,-33.57712737
24.16844115,-33.52712637
24.55178215,-33.54379337
24.20177515,-33.52712637
25.05179215,-33.64379537
24.23510915,-33.52712637
25.21846215,-33.71046337
24.03510515,-33.79379837
24.40177915,-33.62712837
25.01845815,-33.61046137
25.03512515,-33.61046137
24.63511715,-33.89380037
23.51842815,-33.71046337
24.66845115,-33.84379937
24.66845115,-33.69379637
24.73511915,-33.89380037
24.75178615,-33.89380037
24.56844915,-33.62712837
24.15177415,-33.67712937
24.16844115,-33.67712937
24.65178415,-33.62712837
25.18512815,-33.61046137
24.21844215,-33.67712937
24.91845615,-33.57712737
24.13510715,-33.86046637
25.08512615,-33.59379437
24.48511415,-33.66046237
23.48509415,-33.72713037
25.06845915,-33.69379637
25.08512615,-33.69379637
24.26844315,-33.86046637
24.30177715,-33.86046637
23.58509615,-33.72713037
24.78512015,-33.66046237
24.80178715,-33.66046237
24.81845415,-33.66046237
