"","x","y","V.s.Barcoda","Precis.Barcode","Casherb","Casno","Family","Clade","Scientific.Name","Taxon","Latitude.Decimal","Longitude.Decimal","Reference.Acc"
"147",21.19888889,-33.95805556,8004259,"NBG0197082-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.95805556,21.19888889,"GPS"
"148",21.167378,-33.957909,8004258,"NBG0197087-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.957909,21.167378,"501-2000m"
"149",20.846245,-33.956009,8004331,"PRE0813648-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.956009,20.846245,"501-2000m"
"150",20.855644,-33.927472,8004287,"NBG0149855-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.927472,20.855644,"501-2000m"
"151",19.081196,-33.76211,8004319,"SAM0056288-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.76211,19.081196,"501-2000m"
"152",19.147923,-33.655622,8004281,"NBG0057953-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.655622,19.147923,"501-2000m"
"153",19.120629,-33.602487,8004314,"NBG0149629-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.602487,19.120629,"<500m"
"154",22.24305556,-33.32777778,8004262,"NBG0197074-0","","","Orchidaceae","Coryciinae","Corycium carnosum (Lindl.) Rolfe ","CorycCarno",-33.32777778,22.24305556,"GPS"
"155",20.67,-34.41,9008304,"","NBG","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-34.41,20.67,""
"156",20.58,-34.37,9008313,"","NBG","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-34.37,20.58,""
"157",19.28,-34.33,9008347,"884","Bolus","48313","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-34.33,19.28,""
"158",18.95,-34.31,9008319,"","NBG","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-34.31,18.95,""
"159",18.99,-34.26,9008322,"","NBG","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-34.26,18.99,""
"160",19.15,-34.23,9008324,"","NBG","190722","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-34.23,19.15,""
"161",19.92,-34.03,9008326,"","NBG","75893","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-34.03,19.92,""
"162",19.51,-33.97,9008327,"","NBG","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.97,19.51,""
"163",19.15,-33.91,9008371,"873","Bolus","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.91,19.15,"B"
"164",20.15,-33.64,9008334,"","NBG","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.64,20.15,""
"165",19.1,-33.62,9008375,"869","Bolus","48320","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.62,19.1,""
"166",18.4,-33.6,9008335,"","NBG","94896","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.6,18.4,""
"167",19.57,-33.57,9008376,"111069","Bolus","48319","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.57,19.57,"B"
"168",19.6,-33.56,9008377,"868","Bolus","48320","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.56,19.6,""
"169",19.47,-33.55,9008378,"867","Bolus","48321","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.55,19.47,"B"
"170",18.36,-33.54,9008336,"","NBG","","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.54,18.36,""
"171",19.72,-33.3,9008380,"897","Bolus","48340","Asteraceae","Stoebe","Disparago ericoides (P.J.Bergius) Gaertn.","DispaErico",-33.3,19.72,""
"172",19.224084,-34.338604,9004885,"","SAM","22129","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-34.338604,19.224084,"501-2000m"
"173",19.409936,-34.313562,9004892,"","SAM","65615","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-34.313562,19.409936,"501-2000m"
"174",21.234335,-34.303451,9004902,"","PRE","50329","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-34.303451,21.234335,"501-2000m"
"175",19.170534,-34.214387,9004879,"","NBG","182430","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-34.214387,19.170534,"501-2000m"
"176",18.994754,-34.039264,9004867,"","NBG","182420","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-34.039264,18.994754,"501-2000m"
"177",19.013498,-34.011053,9004818,"","PRE","812927","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-34.011053,19.013498,"501-2000m"
"178",18.972522,-33.991556,9004816,"","NBG","183284","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.991556,18.972522,"501-2000m"
"179",18.978708,-33.98908,9004780,"","NBG","182407","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.98908,18.978708,"501-2000m"
"180",18.97522,-33.982341,9004776,"","PRE","813180","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.982341,18.97522,"501-2000m"
"181",20.474046,-33.982143,9004840,"","NBG","58032","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.982143,20.474046,"<500m"
"182",18.975467,-33.982015,9004781,"","NBG","85693","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.982015,18.975467,"501-2000m"
"183",20.830575,-33.980374,9004844,"","NBG","182427","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.980374,20.830575,"501-2000m"
"184",21.219441,-33.967194,9004847,"","NBG","58034","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.967194,21.219441,"501-2000m"
"185",18.439226,-33.954158,9004763,"","NBG","58036","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.954158,18.439226,"501-2000m"
"186",20.855125,-33.931349,9004843,"","NBG","182434","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.931349,20.855125,"501-2000m"
"187",18.91709,-33.92812,9004822,"","NBG","201320","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.92812,18.91709,"GPS"
"188",25.194262,-33.902062,9004861,"","NBG","182437","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.902062,25.194262,"501-2000m"
"189",19.15833333,-33.88333333,9004832,"","NBG","196692","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.88333333,19.15833333,"GPS"
"190",23.053505,-33.720933,9004854,"","PRE","50334","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.720933,23.053505,"501-2000m"
"191",20.534691,-33.27344,9004836,"","NBG","182460","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-33.27344,20.534691,"501-2000m"
"192",18.774587,-31.778989,9004762,"","NBG","182418","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-31.778989,18.774587,"<500m"
"193",18.798083,-31.688688,9004761,"","NBG","182408","Orchidaceae","Coryciinae","Disperis capensis (L.f.) Sw. var. capensis   ","DispeCapeC",-31.688688,18.798083,"<500m"
"194",20.408387,-34.416728,8000818,"PRE0727084-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-34.416728,20.408387,"501-2000m"
"195",21.041752,-34.326121,8000817,"PRE0727083-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-34.326121,21.041752,"<500m"
"196",18.994395,-34.279446,8000749,"PRE0023593-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-34.279446,18.994395,"501-2000m"
"197",18.92885,-34.147536,8000739,"PRE0022625-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-34.147536,18.92885,"<500m"
"198",18.972981,-33.991472,8000566,"NBG0161028-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.991472,18.972981,"501-2000m"
"199",18.421176,-33.972956,8000432,"PRE0020937-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.972956,18.421176,"501-2000m"
"200",18.415919,-33.958083,8000446,"PRE0022289-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.958083,18.415919,"501-2000m"
"201",18.416881,-33.956112,8000722,"PRE0818846-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.956112,18.416881,"501-2000m"
"202",18.405726,-33.955704,8000509,"PRE0023583-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.955704,18.405726,"501-2000m"
"203",18.439663,-33.954234,8000111,"SAM0019364-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.954234,18.439663,"<500m"
"204",18.440412,-33.952786,8000530,"NBG0098106-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.952786,18.440412,"501-2000m"
"205",18.924035,-33.935454,8000558,"NBG0161001-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.935454,18.924035,"<500m"
"206",20.467708,-33.927352,8000552,"NBG0160982-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.927352,20.467708,"501-2000m"
"207",20.449387,-33.926956,8000689,"PRE0773785-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.926956,20.449387,"501-2000m"
"208",21.738859,-33.918151,8000693,"PRE0775118-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.918151,21.738859,"501-2000m"
"209",18.988038,-33.915641,8000874,"NBG0084379-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.915641,18.988038,"<500m"
"210",19.152617,-33.906512,8000678,"PRE0726999-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.906512,19.152617,"501-2000m"
"211",22.402077,-33.890185,8000940,"PRE0518544-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.890185,22.402077,"<500m"
"212",19.157809,-33.865441,8000584,"NBG0161101-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.865441,19.157809,"501-2000m"
"213",20.683625,-33.845145,8000471,"PRE0022345-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.845145,20.683625,"501-2000m"
"214",23.186249,-33.828681,8000679,"PRE0727022-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.828681,23.186249,"<500m"
"215",20.090753,-33.818927,8000439,"PRE0020962-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.818927,20.090753,"<500m"
"216",20.870292,-33.760172,8000609,"NBG0161160-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.760172,20.870292,"<500m"
"217",23.152258,-33.695964,8000712,"PRE0805018-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.695964,23.152258,"<500m"
"218",19.746442,-33.694292,8000544,"NBG0160957-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.694292,19.746442,"501-2000m"
"219",23.150803,-33.689907,8000677,"PRE0726928-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.689907,23.150803,"<500m"
"220",20.300251,-33.650432,8000654,"PRE0651670-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.650432,20.300251,"501-2000m"
"221",19.849545,-33.606161,8000637,"PRE0575090-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.606161,19.849545,"<500m"
"222",19.849657,-33.601509,8000641,"PRE0611292-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.601509,19.849657,"501-2000m"
"223",20.903444,-33.57726,8000718,"PRE0811815-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.57726,20.903444,"501-2000m"
"224",20.923688,-33.546869,8000719,"PRE0811820-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.546869,20.923688,"501-2000m"
"225",21.329553,-33.515633,8000633,"PRE0557991-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.515633,21.329553,"501-2000m"
"226",21.322557,-33.511614,8000596,"NBG0161124-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.511614,21.322557,"501-2000m"
"227",19.39502,-33.493804,8000487,"PRE0022589-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.493804,19.39502,"501-2000m"
"228",19.405552,-33.480555,8000488,"PRE0022590-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.480555,19.405552,"501-2000m"
"229",19.684088,-33.47922,8000575,"NBG0161046-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.47922,19.684088,"501-2000m"
"230",20.737908,-33.472124,8000600,"NBG0161135-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.472124,20.737908,"501-2000m"
"231",19.279446,-33.462189,8000486,"PRE0022588-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.462189,19.279446,"501-2000m"
"232",21.29329,-33.451579,8000462,"PRE0022321-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.451579,21.29329,"501-2000m"
"233",23.370136,-33.41367,8000685,"PRE0745056-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.41367,23.370136,"501-2000m"
"234",19.635311,-33.377915,8000434,"PRE0020939-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.377915,19.635311,"501-2000m"
"235",23.426567,-33.375785,8000514,"PRE0063737-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.375785,23.426567,"<500m"
"236",22.046657,-33.34887,8000696,"PRE0775175-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.34887,22.046657,"501-2000m"
"237",22.039987,-33.347383,8000682,"PRE0735383-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.347383,22.039987,"501-2000m"
"238",19.688635,-33.345935,8000490,"PRE0022592-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.345935,19.688635,"501-2000m"
"239",20.270138,-33.229031,8000519,"NBG0069771-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.229031,20.270138,"501-2000m"
"240",20.346005,-33.189154,8000119,"NBG0079445-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.189154,20.346005,"<500m"
"241",18.181409,-33.186014,8000616,"NBG0162656-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-33.186014,18.181409,"501-2000m"
"242",19.537846,-32.901516,8000406,"PRE0787853-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.901516,19.537846,"<500m"
"243",19.64388889,-32.87833333,8000144,"NBG0205155-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.87833333,19.64388889,"GPS"
"244",19.61805556,-32.855,8000087,"NBG0208793-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.855,19.61805556,"GPS"
"245",18.7335,-32.849775,8000395,"PRE0775121-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.849775,18.7335,"501-2000m"
"246",18.731844,-32.846692,8000190,"PRE0063819-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.846692,18.731844,"<500m"
"247",18.732056,-32.844461,8000378,"PRE0710767-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.844461,18.732056,"<500m"
"248",19.142283,-32.6273,8000396,"PRE0775122-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.6273,19.142283,"501-2000m"
"249",19.26666667,-32.53888889,8000341,"NBG0196679-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.53888889,19.26666667,"GPS"
"250",18.784391,-32.519168,8000900,"PRE0020970-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.519168,18.784391,"501-2000m"
"251",19.382852,-32.474196,8000337,"NBG0161877-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.474196,19.382852,"501-2000m"
"252",19.159064,-32.471459,8000312,"NBG0161012-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.471459,19.159064,"501-2000m"
"253",19.097793,-32.423434,8000390,"PRE0742655-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.423434,19.097793,"501-2000m"
"254",19.149956,-32.407741,8000377,"PRE0710071-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.407741,19.149956,"<500m"
"255",19.102997,-32.387748,8000137,"PRE0478783-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.387748,19.102997,"501-2000m"
"256",19.102938,-32.387723,8000328,"NBG0161121-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.387723,19.102938,"<500m"
"257",19.128207,-32.371981,8000408,"PRE0792328-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.371981,19.128207,"501-2000m"
"258",19.070339,-32.364534,8000320,"NBG0161096-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.364534,19.070339,"501-2000m"
"259",19.007264,-32.348941,8000354,"PRE0575146-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.348941,19.007264,"<500m"
"260",19.013677,-32.348252,8000407,"PRE0792325-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.348252,19.013677,"<500m"
"261",19.013321,-32.34803,8000334,"NBG0161156-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.34803,19.013321,"<500m"
"262",19.013167,-32.347626,8000104,"SAM0067663-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.347626,19.013167,"501-2000m"
"263",18.932981,-32.278555,8000254,"PRE0020908-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.278555,18.932981,"501-2000m"
"264",19.067939,-32.23791,8000331,"NBG0161133-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.23791,19.067939,"501-2000m"
"265",19.060198,-32.206239,8000266,"PRE0022303-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.206239,19.060198,"501-2000m"
"266",18.763444,-32.158562,8000367,"PRE0651656-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.158562,18.763444,"<500m"
"267",19.030492,-32.149719,8000394,"PRE0775115-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.149719,19.030492,"501-2000m"
"268",18.939667,-32.149624,8000289,"PRE0063738-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.149624,18.939667,"<500m"
"269",19.032887,-32.136484,8000392,"PRE0775112-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.136484,19.032887,"501-2000m"
"270",18.974695,-32.13623,8000350,"PRE0575082-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.13623,18.974695,"501-2000m"
"271",19.014353,-32.124439,8000389,"PRE0738559-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.124439,19.014353,"501-2000m"
"272",19.009517,-32.12326,8000410,"PRE0793207-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-32.12326,19.009517,"<500m"
"273",18.677309,-31.782891,8000238,"PRE0742656-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-31.782891,18.677309,"501-2000m"
"274",18.781611,-31.745494,8000223,"PRE0685005-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-31.745494,18.781611,"501-2000m"
"275",19.184556,-31.684355,8000173,"PRE0020931-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-31.684355,19.184556,"501-2000m"
"276",19.18026,-31.66587,8000180,"PRE0022346-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-31.66587,19.18026,"501-2000m"
"277",19.184361,-31.522856,8000234,"PRE0694172-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-31.522856,19.184361,"501-2000m"
"278",19.018605,-31.378751,8000228,"PRE0685019-0","","","Poaceae","Ehrharta","Ehrharta calycina Sm. ","EhrhaCalyc",-31.378751,19.018605,"501-2000m"
"279",19.28638889,-34.10277778,8000958,"NBG0161185-0","","","Poaceae","Ehrharta","Ehrharta capensis Thunb. ","EhrhaCapen",-34.10277778,19.28638889,"501-2000m"
"280",19.978204,-34.077274,8001080,"SAM0067958-0","","","Poaceae","Ehrharta","Ehrharta capensis Thunb. ","EhrhaCapen",-34.077274,19.978204,"501-2000m"
"281",19.211816,-34.025468,8001120,"NBG0170933-0","","","Poaceae","Ehrharta","Ehrharta capensis Thunb. ","EhrhaCapen",-34.025468,19.211816,"<500m"
"282",19.671939,-34.008727,8001108,"PRE0742579-0","","","Poaceae","Ehrharta","Ehrharta capensis Thunb. ","EhrhaCapen",-34.008727,19.671939,"<500m"
"283",18.972522,-33.991556,8001021,"NBG0161177-0","","","Poaceae","Ehrharta","Ehrharta capensis Thunb. ","EhrhaCapen",-33.991556,18.972522,"501-2000m"
