Family,Clade,ScientificName,Taxon,LatitudeDecimal,LongitudeDecimal,ReferenceAcc,Localities,GrowthForm,Trait,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.65,19.55,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.4,19.3167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.3667,18.9167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.35,18.8167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.35,18.8333,501-2000m,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.15,18.9333,501-2000m,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.1333,18.3333,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.1,18.45,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.0833,18.4167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.0667,23.0667,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34.0167,19.0333,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-34,24.1167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9969,18.4838,501-2000m,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9833,18.4333,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9833,18.9667,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9833,18.9833,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9667,18.4333,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9667,18.45,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9667,18.9333,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9667,18.9667,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9667,25.4667,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.95,18.3833,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.95,21.2167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.9,19.2,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.8833,22.4333,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.8833,22.4667,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.8833,25.2167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.8333,23.75,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.7833,23.5167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.7,19.1667,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.6833,19.1,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.5167,19.1167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.4667,19.15,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.45,19.3167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.4167,19.2833,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.15,19.15,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.1333,19.05,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-33.1333,19.1833,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.9667,19.1833,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.9667,19.2,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.6667,19.15,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.5167,19.15,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.3667,19.0667,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.35,19.0666,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.35,19.0719,A.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.2,19.2167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis ampla,PentaAmpla,-32.0167,18.8167,B.Galley,48,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34.65,19.65,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34.6333,19.5833,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34.3333,18.9333,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34.25,18.9833,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34.1333,18.9333,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34.0167,18.4333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34.0167,18.9833,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-34,19.6667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9833,18.3667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9833,18.4167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9833,18.4333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9833,20.8667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9667,18.4,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9667,18.4333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9667,18.9833,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9667,20.4667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9667,20.7,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9667,21.2333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9576,21.1897,A.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.95,18.9333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.95,19.1667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.95,20.4667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.95,21.2333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.95,23.5833,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9167,19.1667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9167,20.8667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.9167,23.1667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.8833,22.0167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.8833,22.4,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.8333,23.75,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.8167,23.1833,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis argentea,PentaArgen,-33.0167,19.15,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.7559,19.8549,A.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.75,19.8667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.65,19.65,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.6333,19.5833,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.4,19.3167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.3833,18.8333,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.3167,18.9667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.2,18.3833,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.2,18.4167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.2,19.1667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.1667,18.8667,501-2000m,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.1,18.4333,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0833,18.35,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0833,18.3833,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0833,18.4167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0833,18.4333,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0333,18.4,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0333,18.4167,501-2000m,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0167,18.4333,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0167,19.6667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34.0167,19.7167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-34,19.6667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9969,18.4838,501-2000m,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9833,18.4833,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9833,18.9667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9667,18.3833,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9667,18.4833,501-2000m,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9564,18.3936,501-2000m,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.95,18.4,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.95,21.2167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9333,18.9167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.9167,19.1667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.8833,18.5,501-2000m,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.85,18.7167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.8333,19.05,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.7167,19.1667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.4884,18.5907,A.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.4833,18.5833,A.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-33.4833,18.6167,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-32.9167,19.0667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-32.8167,19.2667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-32.7384,19.2081,A.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-32.4574,19.1209,A.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-32.4,19.0833,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-32.3667,19.0667,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-31.8,18.6833,B.Galley,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis aristidoides,PentaArist,-31.7,19.2,501-2000m,47,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-34.35,18.9833,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-34.3333,18.8333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-34.3333,19.0167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-34.1667,18.3667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-34.0833,18.5667,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-34.0333,18.3333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-34.0333,18.75,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.9833,18.4167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.9667,18.4833,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.9541,18.4392,501-2000m,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.95,18.3833,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.9167,19.3,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.8833,18.5667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.8833,18.9167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.8,18.4667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.7667,18.45,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.7667,18.4667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.6833,18.45,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.5833,18.3667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.5667,18.3167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.5667,18.3333,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.5667,18.3667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.5333,18.55,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.5,18.5,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.4833,18.5833,A.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.4833,18.6167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.4333,18.2833,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.3333,18.1667,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.0667,18.35,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-33.0167,18.25,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-32.7667,18.0167,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis barbata,PentaBarba,-32.3,18.35,B.Galley,32,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-34.4,19.3167,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-34.2667,18.9833,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-34.0522,18.9921,501-2000m,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-34.05,19.0167,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-34.0167,18.4333,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9833,18.4,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9833,18.4167,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9833,18.95,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9833,18.9667,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9667,18.9833,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9167,18.9833,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9167,19.1667,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9167,20.8667,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.9,19.2,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.7667,19.0667,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.6833,19.1167,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.55,19.4167,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.5429,19.4031,A.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.5167,19.3333,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.5167,19.4,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.4667,19.3167,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis capensis,PentaCapen,-33.4667,19.3333,B.Galley,22,GRA,Null,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.65,19.65,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.45,19.45,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.4,20.8333,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3833,18.8333,<500m,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3708,20.5709,A.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3667,18.8833,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.362,20.4741,A.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.35,18.8333,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3333,18.8333,501-2000m,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3333,18.9333,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3167,18.9667,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3,18.4667,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.3,18.8167,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.2667,18.3833,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.2667,18.4667,501-2000m,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.25,18.8667,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.2333,18.4333,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.2167,18.4,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.2,18.3833,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.2,18.4167,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.1667,18.3667,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.0833,18.4167,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.0833,18.45,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.0333,18.9833,501-2000m,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34.0167,19.6667,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34,19.6667,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-34,23.4,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-33.9833,18.4167,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
Poaceae,Pentameris,Pentaschistis colorata,PentaColor,-33.9833,18.4833,B.Galley,74,"GRA,GEO",FS,,,,,,,,,,
