V's Barcoda,Precis Barcode,Casherb,Casno,Family,Clade,Scientific_Name,Taxon,Latitude Decimal,Longitude Decimal,Reference Acc,Number of localities,Plant life form ,Growth Form,Growth Form_Vn,Fire response trait,Fire response trait_Vn,,,,,,,,,,
8005132,NBG0150456-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.637454,25.16068,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005042,PRE0811428-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.585151,21.003957,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005040,PRE0020102-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.572444,24.782243,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005153,PRE0819015-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.560503,21.056604,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005036,PRE0020010-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.522673,23.654049,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005082,PRE0020011-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.454481,19.479808,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005152,NBG0161665-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.413918,22.715203,<500m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005151,PRE0472440-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.413588,22.714246,<500m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005103,PRE0774583-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.352899,22.048332,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005128,PRE0020094-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.351637,22.048597,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005053,NBG0079480-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.19774,19.586545,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005081,PRE0020012-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.133488,19.200856,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005123,SAM0011144-1,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.102474,19.143397,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005068,PRE0480031-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-33.048213,19.151424,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005105,PRE0355143-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.806589,19.085157,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005110,PRE0020109-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.772382,18.615445,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005143,SAM0054502-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.649497,19.303906,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005113,PRE0020009-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.631476,19.11129,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005147,NBG0161673-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.6106,19.293584,<500m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005094,PRE0020082-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.374786,19.054834,501-2000m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005146,NBG0161671-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.215043,19.074641,<500m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005145,NBG0161677-0,Null,Null,Poaceae,Ehrharta,Ehrharta ramosa (Thunb.) Thunb. subsp. ramosa ,EhrhaRamos,-32.124287,19.014313,<500m,98,Perennial graminoid,GEO,"GRA,GEO",FSS,FS,,,,,,,,,,
8005273,PRE0483196-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.352275,18.836028,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005275,NBG0148616-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.352202,18.925438,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005276,PRE0548359-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.351183,18.838923,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005271,NBG0161703-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.344975,18.833246,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005270,PRE0554106-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.344436,18.833746,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005280,SAM0036162-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.302499,18.8186,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005281,NBG0079470-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.298677,18.81675,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005286,PRE0105554-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.27585,18.402619,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005282,NBG0161701-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.131847,18.436916,<500m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005283,NBG0161702-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.109205,18.46489,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005268,PRE0020076-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-34.089112,18.456204,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005284,PRE0489371-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-33.983161,18.432401,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8005288,PRE0525532-0,Null,Null,Poaceae,Ehrharta,Ehrharta rehmannii Stapf subsp. subspicata (Stapf) Gibbs Russ. ,EhrhaRehma,-33.969218,23.23071,501-2000m,67,Perennial graminoid,Null,GRA,Predominant resprouter,FS,,,,,,,,,,
8001778,PRE0726995-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-34.325614,21.05646,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001780,PRE0775128-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-34.264952,20.608442,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001779,PRE0726997-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-34.251647,20.992888,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001776,NBG0161739-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-34.050581,20.498609,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001772,PRE0775164-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.968192,19.50639,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001756,NBG0109525-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.932047,19.522197,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001766,PRE0651695-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.919298,21.738995,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001770,PRE0775116-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.918151,21.738859,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001768,PRE0710853-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.803826,19.436677,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001767,PRE0710845-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.730328,19.073577,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001764,NBG0161754-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.622068,19.474882,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001759,NBG0161748-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.552379,18.789774,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001769,PRE0727100-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.444273,19.202372,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001774,PRE0818850-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.39714,18.709415,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001782,NBG0198440-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.39365,19.79318333,GPS,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001773,PRE0775173-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.237011,19.325155,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001758,NBG0161743-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.229031,20.270138,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001781,NBG0161742-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-33.060875,18.68051,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001732,PRE0651667-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.981195,19.363001,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001746,PRE0775149-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.970048,19.402054,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001736,PRE0712658-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.940778,18.597221,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001747,PRE0775152-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.898629,19.55556,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001687,NBG0208801-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.89416667,19.64222222,GPS,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001737,PRE0727088-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.862865,18.742463,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001733,PRE0682229-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.854436,18.742096,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001735,PRE0710856-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.618245,18.956491,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001718,NBG0161881-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.520374,19.316078,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001741,PRE0742641-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.423434,19.097793,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001738,PRE0738779-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.39974,19.135462,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001720,PRE0478780-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.374066,19.058377,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001692,NBG0079467-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.35314,19.150798,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001711,NBG0161737-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.34803,19.013321,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001731,PRE0651662-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.305031,18.617901,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001745,PRE0775141-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.28838,18.586109,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001715,NBG0161747-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.273341,19.089012,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001734,PRE0710855-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.219919,18.853665,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001723,PRE0575151-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.149602,18.940337,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001717,NBG0161755-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.144919,18.948564,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001710,PRE0063730-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.140504,18.905817,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001691,NBG0079462-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.139643,19.015675,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001726,PRE0575159-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.137303,18.509297,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001742,PRE0775114-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.136484,19.032887,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001724,PRE0575152-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.13637,18.975563,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001708,PRE0063725-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.135292,18.991168,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001709,PRE0063727-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.134676,18.984938,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001749,PRE0805303-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.133487,19.031388,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001744,PRE0775133-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.128,18.306156,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001722,PRE0575150-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.06587,19.130459,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001712,NBG0161738-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.002158,19.229029,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001689,NBG0079465-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.992173,18.978004,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001699,PRE0575162-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.957685,18.292282,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001704,PRE0775143-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.833814,19.268488,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001698,PRE0575160-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.792052,18.672804,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001707,PRE0787837-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.776453,18.764069,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001701,PRE0681043-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.772014,18.764875,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001740,PRE0742562-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.705465,18.828625,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001690,NBG0079466-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.474292,19.03446,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001697,NBG0172831-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.45638889,19.05,GPS,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001693,NBG0079464-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.43333333,19.15,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001700,PRE0651649-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.410299,19.015221,501-2000m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001705,PRE0775156-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-31.371512,19.059687,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8001748,PRE0805049-0,Null,Null,Poaceae,Ehrharta,Ehrharta thunbergii Gibbs Russ. ,EhrhaThunb,-32.844461,18.732056,<500m,63,Perennial geophyte graminoid,GRA,"GRA,GEO",OS ,OS ,,,,,,,,,,
8005672,NBG0161798-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.732682,19.866245,501-2000m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005643,NBG0161796-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.606218,19.410167,<500m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005616,PRE0063732-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.549498,20.385532,<500m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005657,PRE0726937-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.546487,19.398554,<500m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005603,PRE0710822-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.546367,19.397897,<500m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005674,NBG0161802-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.458179,20.386647,501-2000m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005680,NBG0161801-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.414148,20.679159,501-2000m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005583,NBG0161790-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.383919,18.829769,<500m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005629,NBG0161794-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.373196,21.423083,501-2000m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005591,NBG0166780-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.372984,18.848633,501-2000m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005590,PRE0553563-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.37286,18.848719,<500m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
8005596,PRE0610339-0,Null,Null,Poaceae,Ehrharta,Ehrharta villosa J.H.Schult. var. villosa ,EhrhaVillo,-34.372235,21.431493,501-2000m,71,Perennial graminoid,Null,GRA,Null,Null,,,,,,,,,,
