"","Species","Lon","Lat"
"975","PentaArist",19.1667,-33.9167
"976","PentaArist",19.1667,-33.7167
"977","PentaArist",18.5833,-33.4833
"978","PentaArist",19.0667,-32.9167
"979","PentaArist",19.2667,-32.8167
"980","PentaArist",19.2081,-32.7384
"981","PentaArist",19.1209,-32.4574
"982","PentaArist",19.0833,-32.4
"983","PentaArist",19.2,-31.7
"984","PentaCapen",18.9833,-34.2667
"985","PentaCapen",18.9921,-34.0522
"986","PentaCapen",19.0167,-34.05
"987","PentaCapen",18.4,-33.9833
"988","PentaCapen",18.4167,-33.9833
"989","PentaCapen",18.9833,-33.9667
"990","PentaCapen",18.9833,-33.9167
"991","PentaCapen",19.1667,-33.9167
"992","PentaCapen",20.8667,-33.9167
"993","PentaCapen",19.2,-33.9
"994","PentaCapen",19.0667,-33.7667
"995","PentaCapen",19.1167,-33.6833
"996","PentaCapen",19.4167,-33.55
"997","PentaCapen",19.4031,-33.5429
"998","PentaCapen",19.3333,-33.5167
"999","PentaCapen",19.4,-33.5167
"1000","PentaCapen",19.3167,-33.4667
"1001","PentaCapen",19.3333,-33.4667
"1002","PentaColor",20.5709,-34.3708
"1003","PentaColor",18.9667,-34.3167
"1004","PentaColor",18.4333,-34.2333
"1005","PentaColor",18.4167,-34.0833
"1006","PentaColor",18.9833,-34.0333
"1007","PentaColor",19.6667,-34.0167
"1008","PentaColor",19.6667,-34
"1009","PentaColor",18.4167,-33.9833
"1010","PentaColor",18.9833,-33.9833
"1011","PentaColor",18.4167,-33.9667
"1012","PentaColor",18.4333,-33.9667
"1013","PentaColor",18.9667,-33.9667
"1014","PentaColor",19.5167,-33.9667
"1015","PentaColor",20.7,-33.9667
"1016","PentaColor",21.2333,-33.9667
"1017","PentaColor",18.4392,-33.9541
"1018","PentaColor",18.4,-33.95
"1019","PentaColor",21.0522,-33.9417
"1020","PentaColor",19.1667,-33.9167
"1021","PentaColor",20.8667,-33.9167
"1022","PentaColor",20.8833,-33.9167
"1023","PentaColor",22.0167,-33.8833
"1024","PentaColor",19.2667,-33.8666
"1025","PentaColor",19.1833,-33.85
"1026","PentaColor",19.0667,-33.8167
"1027","PentaColor",19.1333,-33.8167
"1028","PentaColor",19.1667,-33.7
"1029","PentaColor",19.1333,-33.6833
"1030","PentaColor",19.15,-33.6667
"1031","PentaColor",19.1,-33.6333
"1032","PentaColor",19.1167,-33.6
"1033","PentaColor",24.7833,-33.5667
"1034","PentaColor",19.4667,-33.4667
"1035","PentaColor",19.3167,-33.45
"1036","PentaColor",19.3333,-33.2333
"1037","PentaColor",19.1667,-33.1333
"1038","PentaColor",19.0833,-33.0667
"1039","PentaColor",19.0666,-32.8833
"1040","PentaColor",18.7667,-32.7833
"1041","PentaColor",19.1914,-32.738
"1042","PentaColor",18.7667,-32.7333
"1043","PentaColor",19.15,-32.6667
"1044","PentaColor",19.1667,-32.6333
"1045","PentaColor",19.1,-32.3667
"1046","PentaColor",19.1333,-32.35
"1047","PentaCurvi",19.6983,-34.4052
"1048","PentaCurvi",18.4167,-34.0833
"1049","PentaCurvi",20.4667,-34.0667
"1050","PentaCurvi",18.9921,-34.0522
"1051","PentaCurvi",19.0167,-34.0167
"1052","PentaCurvi",19.7085,-34.0057
"1053","PentaCurvi",18.4333,-33.9833
"1054","PentaCurvi",18.9833,-33.9833
"1055","PentaCurvi",18.4,-33.9667
"1056","PentaCurvi",18.4167,-33.9667
"1057","PentaCurvi",18.4333,-33.9667
"1058","PentaCurvi",18.9833,-33.9667
"1059","PentaCurvi",19.5167,-33.9667
"1060","PentaCurvi",20.7,-33.9667
"1061","PentaCurvi",21.2333,-33.9667
"1062","PentaCurvi",18.4333,-33.95
"1063","PentaCurvi",19.1667,-33.9167
"1064","PentaCurvi",19.0667,-33.8167
"1065","PentaCurvi",19.2,-33.75
"1066","PentaCurvi",19.1833,-33.7333
"1067","PentaCurvi",19.1667,-33.7167
"1068","PentaCurvi",19.1333,-33.6833
"1069","PentaCurvi",19.1167,-33.65
"1070","PentaCurvi",19.1167,-33.6
"1071","PentaCurvi",24.7833,-33.5667
"1072","PentaCurvi",19.2833,-33.4667
"1073","PentaCurvi",19.2833,-33.3667
"1074","PentaCurvi",22.05,-33.35
"1075","PentaCurvi",19.8667,-33.3333
"1076","PentaCurvi",19.1667,-33.1333
"1077","PentaCurvi",19.1333,-33.0333
"1078","PentaCurvi",19.3333,-32.9333
"1079","PentaCurvi",18.7333,-32.7833
"1080","PentaCurvi",18.7667,-32.7333
"1081","PentaCurvi",19.15,-32.5167
"1082","PentaCurvi",19.1546,-32.4693
"1083","PentaCurvi",19.15,-32.3833
"1084","PentaCurvi",19.05,-32.3667
"1085","PentaCurvi",19.1,-32.3667
"1086","PentaCurvi",19.05,-32.1667
"1087","PentaCurvi",19.2,-31.7
"1088","PentaDensi",19.6667,-34
"1089","PentaDensi",19.5167,-33.9667
"1090","PentaDensi",18.9833,-33.9167
"1091","PentaDensi",19,-33.9167
"1092","PentaDensi",19.2667,-33.8666
"1093","PentaDensi",19.1833,-33.85
"1094","PentaDensi",19.15,-33.8333
"1095","PentaDensi",19.0667,-33.7667
"1096","PentaDensi",19.1,-33.7667
"1097","PentaDensi",19.1,-33.6833
"1098","PentaDensi",19.15,-33.6667
"1099","PentaDensi",19.1167,-33.65
"1100","PentaDensi",19.1667,-33.6333
"1101","PentaDensi",19.15,-33.6167
"1102","PentaDensi",19.1167,-33.6
"1103","PentaDensi",19.6,-33.5667
"1104","PentaDensi",19.4167,-33.55
"1105","PentaDensi",19.3883,-33.5174
"1106","PentaDensi",19.4,-33.5167
"1107","PentaDensi",19.2833,-33.4667
"1108","PentaDensi",19.3167,-33.4667
"1109","PentaDensi",19.3333,-33.4667
"1110","PentaDensi",19.4667,-33.4667
"1111","PentaDensi",19.3167,-33.45
"1112","PentaDensi",19.45,-33.4333
"1113","PentaDensi",21.2167,-33.4333
"1114","PentaDensi",21.2167,-33.4167
"1115","PentaDensi",19.65,-33.4
"1116","PentaDensi",19.6667,-33.3833
"1117","PentaDensi",18.85,-33.3667
"1118","PentaDensi",19.2833,-33.3667
"1119","PentaDensi",21.9833,-33.3667
"1120","PentaDensi",19.0833,-33.3167
"1121","PentaDensi",19.15,-33.15
"1122","PentaDensi",19.1667,-33.1333
"1123","PentaDensi",19.1833,-33.1333
"1124","PentaDensi",18.7667,-32.7333
"1125","PentaDensi",19.15,-32.5167
"1126","PentaDensi",19.2167,-32.4167
"1127","PentaDensi",19.1667,-32.35
"1128","PentaDensi",19.0667,-32.3333
"1129","PentaDensi",19.0667,-32.2333
"1130","PentaErios",20.4667,-34.0667
"1131","PentaErios",19.3667,-33.9833
"1132","PentaErios",22.0167,-33.8833
"1133","PentaErios",19.0667,-33.8167
"1134","PentaErios",19.8333,-33.75
"1135","PentaErios",18.8,-33.6167
"1136","PentaErios",19.8833,-33.6167
"1137","PentaErios",21.3167,-33.6167
"1138","PentaErios",24.7833,-33.5667
"1139","PentaErios",23.6363,-33.5087
"1140","PentaErios",19.3667,-33.5
"1141","PentaErios",19.4667,-33.4667
"1142","PentaErios",19.3167,-33.45
"1143","PentaErios",19.7167,-33.45
"1144","PentaErios",23.4667,-33.45
"1145","PentaErios",21.2167,-33.4167
"1146","PentaErios",22.6833,-33.4167
"1147","PentaErios",19.6667,-33.3833
"1148","PentaErios",22.1833,-33.3833
"1149","PentaErios",23.2,-33.3833
"1150","PentaErios",22.0557,-33.3548
"1151","PentaErios",21.9667,-33.35
"1152","PentaErios",21.6833,-33.3333
"1153","PentaErios",19.6,-33.2667
"1154","PentaErios",19.8333,-33.2667
"1155","PentaErios",19.3333,-33.2333
"1156","PentaErios",18.7333,-32.8667
"1157","PentaErios",19.189,-32.7501
"1158","PentaErios",19.4167,-32.7
"1159","PentaErios",18.9333,-32.6167
"1160","PentaErios",19.2,-32.5333
"1161","PentaErios",19.1667,-32.4667
"1162","PentaErios",19.1667,-32.35
"1163","PentaErios",19.0355,-32.1569
"1164","PentaErios",19.05,-31.7167
"1165","PentaErios",19.2,-31.7
"1166","PentaMalou",20.5513,-34.3679
"1167","PentaMalou",18.9833,-34.3
"1168","PentaMalou",18.9333,-34.2833
"1169","PentaMalou",18.9833,-34.25
"1170","PentaMalou",18.8833,-34.2333
"1171","PentaMalou",18.9,-34.2167
"1172","PentaMalou",20.4667,-34.0667
"1173","PentaMalou",18.9833,-34.0333
"1174","PentaMalou",19.0333,-34.0167
"1175","PentaMalou",19.6,-34.0167
"1176","PentaMalou",18.4167,-33.9833
"1177","PentaMalou",18.9833,-33.9833
"1178","PentaMalou",19.0167,-33.9833
"1179","PentaMalou",20.45,-33.9833
"1180","PentaMalou",18.4167,-33.9667
"1181","PentaMalou",18.4333,-33.9667
"1182","PentaMalou",18.9667,-33.9667
"1183","PentaMalou",18.9833,-33.9667
"1184","PentaMalou",19.5167,-33.9667
"1185","PentaMalou",20.7,-33.9667
"1186","PentaMalou",21.2167,-33.9667
"1187","PentaMalou",24.1,-33.9667
"1188","PentaMalou",24.2667,-33.9667
"1189","PentaMalou",18.4167,-33.95
"1190","PentaMalou",18.9833,-33.9167
"1191","PentaMalou",22.0167,-33.8833
"1192","PentaMalou",22.4333,-33.8833
"1193","PentaMalou",23.8167,-33.8833
"1194","PentaMalou",23.7,-33.8667
"1195","PentaMalou",19.2667,-33.8666
"1196","PentaMalou",19.0667,-33.8167
"1197","PentaMalou",19.1,-33.7667
"1198","PentaMalou",21.9333,-33.7167
"1199","PentaMalou",19.15,-33.6667
"1200","PentaMalou",19.1333,-33.6333
"1201","PentaMalou",21.3167,-33.6167
"1202","PentaMalou",22.9333,-33.6167
"1203","PentaMalou",19.1167,-33.6
"1204","PentaMalou",19.6,-33.5667
"1205","PentaMalou",24.7833,-33.5667
"1206","PentaMalou",19.4,-33.5167
"1207","PentaMalou",19.2833,-33.4667
"1208","PentaMalou",19.6333,-33.3833
"1209","PentaMalou",19.6667,-33.3833
"1210","PentaMalou",22.0333,-33.35
"1211","PentaMalou",22.05,-33.35
"1212","PentaMalou",19.3167,-33.1667
"1213","PentaMalou",19.15,-33.0167
"1214","PentaMalou",19.15,-32.3667
"1215","PentaMalou",19.0667,-32.3333
"1216","PentaPalle",18.9833,-34.0333
"1217","PentaPalle",19.6667,-34
"1218","PentaPalle",18.4,-33.9833
"1219","PentaPalle",18.4167,-33.9833
"1220","PentaPalle",18.4333,-33.9833
"1221","PentaPalle",18.4167,-33.9667
"1222","PentaPalle",18.4333,-33.9667
"1223","PentaPalle",18.9833,-33.9667
"1224","PentaPalle",18.4392,-33.9541
"1225","PentaPalle",18.4333,-33.95
"1226","PentaPalle",18.9833,-33.9167
"1227","PentaPalle",19.1667,-33.9167
"1228","PentaPalle",19.1,-33.7667
"1229","PentaPalle",19.15,-33.7
"1230","PentaPalle",19.1167,-33.5167
"1231","PentaPalle",19.2833,-33.4667
"1232","PentaPalli",19.55,-34.65
"1233","PentaPalli",20.5513,-34.3679
"1234","PentaPalli",18.4167,-34.0833
"1235","PentaPalli",20.4667,-34.0667
"1236","PentaPalli",18.4167,-33.9833
"1237","PentaPalli",18.4333,-33.9833
"1238","PentaPalli",18.9833,-33.9833
"1239","PentaPalli",19.3667,-33.9833
"1240","PentaPalli",18.9667,-33.9667
"1241","PentaPalli",18.9833,-33.9667
"1242","PentaPalli",21.2333,-33.9667
"1243","PentaPalli",18.4,-33.95
"1244","PentaPalli",18.4333,-33.95
"1245","PentaPalli",24.3333,-33.9333
"1246","PentaPalli",22.5333,-33.9
"1247","PentaPalli",22.0167,-33.8833
"1248","PentaPalli",22.4333,-33.8833
"1249","PentaPalli",20.4333,-33.8667
"1250","PentaPalli",20.705,-33.8667
"1251","PentaPalli",25.3,-33.8667
"1252","PentaPalli",19.0667,-33.8167
"1253","PentaPalli",23.4333,-33.7667
"1254","PentaPalli",18.9333,-33.7333
"1255","PentaPalli",19.1,-33.6833
"1256","PentaPalli",22.65,-33.6667
"1257","PentaPalli",18.45,-33.65
"1258","PentaPalli",25.1,-33.65
"1259","PentaPalli",23.5333,-33.6167
"1260","PentaPalli",19.8506,-33.6
"1261","PentaPalli",19.6,-33.5667
"1262","PentaPalli",19.1167,-33.5167
"1263","PentaPalli",19.2833,-33.4833
"1264","PentaPalli",19.4167,-33.4833
"1265","PentaPalli",19.2883,-33.4717
"1266","PentaPalli",19.45,-33.4333
"1267","PentaPalli",21.2167,-33.4167
"1268","PentaPalli",19.6667,-33.3833
"1269","PentaPalli",21.9667,-33.35
"1270","PentaPalli",22.0333,-33.35
"1271","PentaPalli",22.05,-33.35
"1272","PentaPalli",19.8667,-33.3333
"1273","PentaPalli",19.0833,-33.3167
"1274","PentaPalli",19.3333,-33.2333
"1275","PentaPalli",19.1167,-33.1833
"1276","PentaPalli",19.1833,-33.1333
"1277","PentaPalli",19.0333,-33.0167
"1278","PentaPalli",18.7333,-32.8667
"1279","PentaPalli",18.7,-32.7667
"1280","PentaPalli",19.189,-32.7501
"1281","PentaPalli",18.7667,-32.7333
"1282","PentaPalli",19.0333,-32.7333
"1283","PentaPalli",19.15,-32.6333
"1284","PentaPalli",19.1667,-32.6333
"1285","PentaPalli",19.15,-32.5167
"1286","PentaPalli",19.2667,-32.4667
"1287","PentaPalli",19.1209,-32.4574
"1288","PentaPalli",19.2,-32.4167
"1289","PentaPalli",19.2167,-32.4167
"1290","PentaPalli",19.0833,-32.4
"1291","PentaPalli",19.05,-32.3833
"1292","PentaPalli",18.85,-32.3667
"1293","PentaPalli",19.1,-32.3667
"1294","PentaPalli",19.1167,-32.3667
"1295","PentaPalli",19.15,-32.3667
"1296","PentaPalli",19.1667,-32.35
"1297","PentaPalli",19.1167,-32.2833
"1298","PentaPalli",19.0667,-32.2
"1299","PentaPalli",19.0167,-32.15
"1300","PentaPalli",19.0181,-32.0838
"1301","PentaPalli",18.9,-31.9667
"1302","PentaPalli",19.05,-31.7167
"1303","PentaRigid",19.85,-34.0667
"1304","PentaRigid",19.0167,-34.05
"1305","PentaRigid",18.9667,-34.0333
"1306","PentaRigid",18.9833,-34.0333
"1307","PentaRigid",18.9833,-34.0167
"1308","PentaRigid",19.0333,-34.0167
"1309","PentaRigid",19.6667,-34
"1310","PentaRigid",18.9833,-33.9833
"1311","PentaRigid",18.9667,-33.9667
"1312","PentaRigid",18.9833,-33.9667
"1313","PentaRigid",19.5167,-33.9667
"1314","PentaRigid",18.9833,-33.9167
"1315","PentaRigid",20.8667,-33.9167
"1316","PentaRigid",20.8833,-33.9167
"1317","PentaRigid",19.1667,-33.8333
"1318","PentaRigid",19.2,-33.75
"1319","PentaRigid",19.1333,-33.7
"1320","PentaRigid",19.15,-33.6667
"1321","PentaRigid",19.8833,-33.6167
"1322","PentaRigid",22.9,-33.6167
"1323","PentaRigid",23.5333,-33.6167
"1324","PentaRigid",19.6,-33.5667
"1325","PentaRigid",24.7833,-33.5667
"1326","PentaRigid",19.3667,-33.5167
"1327","PentaRigid",19.3833,-33.5167
"1328","PentaRigid",19.4167,-33.4833
"1329","PentaRigid",19.3167,-33.4667
"1330","PentaRigid",19.4333,-33.4667
"1331","PentaRigid",19.4667,-33.4667
"1332","PentaRigid",19.452,-33.457
"1333","PentaRigid",19.3167,-33.45
"1334","PentaRigid",21.2167,-33.4167
"1335","PentaRigid",22.6833,-33.4167
"1336","PentaRigid",21.3667,-33.4
"1337","PentaRigid",19.6333,-33.3833
"1338","PentaRigid",19.6667,-33.3833
"1339","PentaRigid",19.6591,-33.3713
"1340","PentaRigid",21.9833,-33.3667
"1341","PentaRigid",19.6833,-33.35
"1342","PentaRigid",19.8667,-33.35
"1343","PentaRigid",21.9667,-33.35
"1344","PentaRigid",22.05,-33.35
"1345","PentaRigid",19.604,-33.2013
"1346","PentaRigid",19.1833,-33.1333
"1347","PentaRigid",19.35,-32.95
"1348","PentaRigid",19.35,-32.9333
"1349","PentaRigid",19.2167,-32.4167
"1350","PentaRigid",19.15,-32.3667
"1351","PentaRigid",19.0667,-32.3333
"1352","PentaRigid",19.1167,-32.2833
"1353","PentaRoseP",18.9833,-34.0333
"1354","PentaRoseP",19.3833,-33.5667
"1355","PentaRoseP",19.6,-33.5667
"1356","PentaRoseP",19.4031,-33.5429
"1357","PentaRoseP",19.3833,-33.5167
"1358","PentaRoseP",19.4,-33.5167
"1359","PentaRoseP",19.4167,-33.4833
"1360","PentaRoseP",19.3167,-33.4667
"1361","PentaRoseP",19.4667,-33.4667
"1362","PentaRoseP",19.3167,-33.45
"1363","PentaRoseP",19.4344,-33.45
"1364","PentaRoseP",19.45,-33.4333
"1365","PentaRoseP",19.6667,-33.4167
"1366","PentaRoseP",19.6333,-33.3833
"1367","PentaRoseP",19.6667,-33.3833
"1368","PentaRoseP",19.6716,-33.3764
"1369","PentaRoseP",19.2167,-33.2167
"1370","PentaRoseP",19.3,-33.1833
"1371","PentaRoseP",19.1667,-33.1333
"1372","PentaRoseP",18.7333,-32.7833
"1373","PentaRoseP",19.2,-32.5333
"1374","PentaRoseP",19.15,-32.5167
"1375","PentaRoseP",19.15,-32.3667
"1376","PentaRoseP",19.1667,-32.35
"1377","PentaRoseP",19.0667,-32.3333
"1378","PentaTortu",18.9667,-34.3167
"1379","PentaTortu",18.9,-34.25
"1380","PentaTortu",18.4167,-33.9833
"1381","PentaTortu",18.4333,-33.9833
"1382","PentaTortu",18.9833,-33.9833
"1383","PentaTortu",18.4167,-33.9667
"1384","PentaTortu",24.1,-33.9667
"1385","PentaTortu",24.7167,-33.9667
"1386","PentaTortu",18.4392,-33.9541
"1387","PentaTortu",18.4333,-33.95
"1388","PentaTortu",21.2167,-33.95
"1389","PentaTortu",22.0167,-33.8833
"1390","PentaTortu",22.4,-33.8833
"1391","PentaTortu",19.0667,-33.8167
"1392","PentaTortu",19.1667,-33.8167
"1393","PentaTortu",19.1167,-33.7
"1394","PentaTortu",24.7833,-33.5667
"1395","PentaVenet",19.2,-33.9
"1396","PentaVenet",19.25,-33.8
"1397","PentaVenet",19.2,-33.75
"1398","PentaVenet",19.6,-33.5667
"1399","PentaVenet",19.3833,-33.5167
"1400","PentaVenet",19.4167,-33.4833
"1401","PentaVenet",19.15,-33.4667
"1402","PentaVenet",19.2833,-33.4667
"1403","PentaVenet",19.3167,-33.4667
"1404","PentaVenet",19.4667,-33.4667
"1405","PentaVenet",19.3167,-33.45
"1406","PentaVenet",19.6333,-33.3833
"1407","PentaVenet",19.6667,-33.3833
"1408","PentaVenet",19.6833,-33.35
"1409","PentaVenet",19.5909,-33.2263
"1410","PentaVenet",19.1833,-33.1333
"1411","PentaVenet",18.7833,-32.5167
"1412","PentaVenet",19.15,-32.5167
"1413","PentaVenet",19.0833,-32.4833
"1414","PentaVenet",19.2,-32.4167
"1415","PentmDisti",19.5167,-33.9667
"1416","PentmDisti",19.5333,-33.9667
"1417","PentmDisti",19.1667,-33.9167
"1418","PentmDisti",19.1667,-33.9
"1419","PentmDisti",23.7,-33.8667
"1420","PentmDisti",19.1167,-33.6167
"1421","PentmDisti",19.1167,-33.6
"1422","PentmDisti",19.3833,-33.5667
"1423","PentmDisti",19.4,-33.5667
"1424","PentmDisti",20.6167,-33.5
"1425","PentmDisti",19.3333,-33.4667
"1426","PentmDisti",19.4667,-33.4667
"1427","PentmDisti",23.6,-33.4667
"1428","PentmDisti",21.2,-33.45
"1429","PentmDisti",23.4667,-33.45
"1430","PentmDisti",19.45,-33.4333
"1431","PentmDisti",21.2167,-33.4167
"1432","PentmDisti",22.0667,-33.3667
"1433","PentmDisti",22.05,-33.35
"1434","PentmDisti",19.1667,-33.1333
"1435","PentmDisti",19.0833,-33.0667
"1436","PentmDisti",19.1333,-33.0167
"1437","PentmDisti",19.3167,-32.9833
"1438","PentmDisti",19.2667,-32.8167
"1439","PentmDisti",19.189,-32.7501
"1440","PentmDisti",19.0833,-32.4
"1441","PentmDisti",19.1,-32.3667
"1442","PentmDisti",19.1667,-32.35
"1443","PentmDisti",19.0753,-32.218
"1444","PentmMacro",18.8667,-34.2833
"1445","PentmMacro",19.0667,-34.0333
"1446","PentmMacro",19.6667,-34
"1447","PentmMacro",18.4167,-33.9833
"1448","PentmMacro",18.9833,-33.9833
"1449","PentmMacro",18.4167,-33.9667
"1450","PentmMacro",18.4333,-33.9667
"1451","PentmMacro",19.5167,-33.9667
"1452","PentmMacro",21.2333,-33.9667
"1453","PentmMacro",19.1667,-33.9167
"1454","PentmMacro",20.8667,-33.9167
"1455","PentmMacro",19.1667,-33.9
"1456","PentmMacro",22.0167,-33.8833
"1457","PentmMacro",19.15,-33.8333
"1458","PentmMacro",23.05,-33.7167
"1459","PentmMacro",19.1333,-33.6833
"1460","PentmMacro",25.3167,-33.6667
"1461","PentmMacro",23.2833,-33.65
"1462","PentmMacro",19.1,-33.6167
"1463","PentmMacro",19.1167,-33.6
"1464","PentmMacro",19.3833,-33.5667
"1465","PentmMacro",24.7833,-33.5667
"1466","PentmMacro",20.6167,-33.5
"1467","PentmMacro",21.2,-33.45
"1468","PentmMacro",23.4667,-33.45
"1469","PentmMacro",22.6833,-33.4167
"1470","PentmMacro",22.4167,-33.3833
"1471","PentmMacro",22.05,-33.35
"1472","PentmMacro",19.0833,-33.0667
"1473","PentmMacro",19.1333,-33.0333
"1474","PentmMacro",19.2667,-32.6333
"1475","PentmMacro",19.15,-32.4833
"1476","PentmMacro",19.1,-32.4167
"1477","PentmMacro",19.0833,-32.4
"1478","PentmMacro",19.15,-32.3833
"1479","ProteCryop",19.175564,-32.523304
"1480","ProteCryop",19.156453,-32.513627
"1481","ProteCryop",19.155079,-32.512278
"1482","ProteCryop",19.15975,-32.473285
"1483","ProteCryop",19.175771,-32.395692
"1484","ProteCryop",19.174488,-32.394253
"1485","ProteCryop",19.17449,-32.394253
"1486","ProteCryop",19.174785,-32.394074
"1487","ProteCryop",19.174532,-32.393501
"1488","ProteCryop",19.165318,-32.355372
"1489","ProteCryop",19.160775,-32.35458
"1490","ProteCryop",19.161105,-32.354505
"1491","ProteCryop",19.16055,-32.354283
"1492","ProteCryop",19.160938,-32.354127
"1493","ProteCryop",19.096815,-32.266015
"1494","ProteCynar",20.668658,-34.4121
"1495","ProteCynar",19.301082,-34.379996
"1496","ProteCynar",18.925486,-34.328813
"1497","ProteCynar",18.952546,-34.289908
"1498","ProteCynar",18.409198,-34.222166
"1499","ProteCynar",19.141827,-34.152371
"1500","ProteCynar",18.973792,-34.020856
"1501","ProteCynar",19.322566,-34.004289
"1502","ProteCynar",20.407706,-33.973333
"1503","ProteCynar",19.506089,-33.971929
"1504","ProteCynar",18.40324,-33.97183
"1505","ProteCynar",19.50619,-33.967018
"1506","ProteCynar",24.264379,-33.964496
"1507","ProteCynar",22.836914,-33.852533
"1508","ProteCynar",19.211348,-32.809013
"1509","ProteGrand",18.887134,-34.232172
"1510","ProteGrand",18.984814,-34.035959
"1511","ProteGrand",18.984555,-34.029556
"1512","ProteGrand",18.979525,-33.975949
"1513","ProteGrand",18.971596,-33.967717
"1514","ProteGrand",18.434033,-33.958554
"1515","ProteGrand",18.434737,-33.958083
"1516","ProteGrand",18.43434,-33.957748
"1517","ProteGrand",18.423717,-33.956589
"1518","ProteGrand",18.403418,-33.955728
"1519","ProteGrand",18.439663,-33.954234
"1520","ProteGrand",18.433625,-33.952838
"1521","ProteGrand",20.862234,-33.919081
"1522","ProteGrand",19.136705,-33.646163
"1523","ProteGrand",19.152143,-33.621227
"1524","ProteGrand",24.784179,-33.571185
"1525","ProteLauri",19.506089,-33.971929
"1526","ProteLauri",19.157391,-33.90687
"1527","ProteLauri",19.651505,-33.832407
"1528","ProteLauri",19.650581,-33.832225
"1529","ProteLauri",19.406361,-33.752741
"1530","ProteLauri",19.150559,-33.719249
"1531","ProteLauri",20.146474,-33.636599
"1532","ProteLauri",19.650565,-33.593009
"1533","ProteLauri",19.129205,-33.588407
"1534","ProteLauri",19.653277,-33.580203
"1535","ProteLauri",19.388132,-33.555466
"1536","ProteLauri",20.723221,-33.497157
"1537","ProteLauri",20.69444444,-33.49166667
"1538","ProteLauri",20.602707,-33.384759
"1539","ProteLauri",19.203255,-33.269191
"1540","ProteLauri",19.611888,-33.253813
"1541","ProteLauri",18.888728,-33.130027
"1542","ProteLauri",19.315606,-33.022154
"1543","ProteLauri",19.63822222,-32.89625
"1544","ProteLauri",19.266601,-32.538955
"1545","ProteLauri",19.283485,-32.436371
"1546","ProteLauri",18.985469,-32.359229
"1547","ProteLauri",19.137721,-32.228375
"1548","ProteLauri",18.518713,-32.018684
"1549","ProteLauri",18.760878,-31.773119
"1550","ProteLauri",19.018057,-31.375024
"1551","ProteLorif",19.506089,-33.971929
"1552","ProteLorif",19.506341,-33.971398
"1553","ProteLorif",19.502607,-33.969355
"1554","ProteLorif",21.24695,-33.93941667
"1555","ProteLorif",21.6,-33.692123
"1556","ProteLorif",19.918917,-33.69105
"1557","ProteLorif",19.91892,-33.69105
"1558","ProteLorif",21.497596,-33.646835
"1559","ProteLorif",24.462971,-33.635274
"1560","ProteLorif",20.217291,-33.624169
"1561","ProteLorif",23.643172,-33.512268
"1562","ProteLorif",20.63333,-33.483333
"1563","ProteLorif",23.595629,-33.455145
"1564","ProteLorif",21.28055556,-33.44722222
"1565","ProteLorif",21.398774,-33.39637
"1566","ProteLorif",22.15361111,-33.35527778
"1567","ProteLorif",22.047166,-33.351684
"1568","ProteLorif",22.047917,-33.349212
"1569","ProteLorif",20.535793,-33.280664
"1570","ProteNerii",20.58002,-34.410152
"1571","ProteNerii",20.620094,-34.373062
"1572","ProteNerii",18.961473,-34.328172
"1573","ProteNerii",19.141827,-34.152371
"1574","ProteNerii",19.14183,-34.15237
"1575","ProteNerii",19.135151,-34.139434
"1576","ProteNerii",18.924336,-34.134145
"1577","ProteNerii",19.920482,-34.118754
"1578","ProteNerii",19.89416,-34.113098
"1579","ProteNerii",18.975957,-33.977939
"1580","ProteNerii",19.537287,-33.976605
"1581","ProteNerii",19.501524,-33.967269
"1582","ProteNerii",18.432916,-33.958171
"1583","ProteNerii",18.941283,-33.948568
"1584","ProteNerii",21.052759,-33.938884
"1585","ProteNerii",21.052679,-33.93807
"1586","ProteNerii",21.072773,-33.932388
"1587","ProteNerii",21.766151,-33.926996
"1588","ProteNerii",20.856939,-33.922224
"1589","ProteNerii",19.524388,-33.92092
"1590","ProteNerii",19.542106,-33.91967
"1591","ProteNerii",20.861217,-33.918631
"1592","ProteNerii",23.160571,-33.913597
"1593","ProteNerii",25.214755,-33.89528
"1594","ProteNerii",22.42711,-33.889646
"1595","ProteNerii",22.399897,-33.885888
"1596","ProteNerii",22.30855,-33.8779
"1597","ProteNerii",23.045409,-33.721346
"1598","ProteNerii",19.918917,-33.69105
"1599","ProteNerii",19.91892,-33.69105
"1600","ProteNerii",21.497596,-33.646835
"1601","ProteNerii",23.835133,-33.618898
"1602","ProteNerii",18.792563,-33.605063
"1603","ProteNerii",20.723221,-33.497157
"1604","ProteNerii",19.147134,-33.150847
"1605","ProteNitid",19.920482,-34.118754
"1606","ProteNitid",20.45429,-33.99671
"1607","ProteNitid",19.506089,-33.971929
"1608","ProteNitid",20.404941,-33.967414
"1609","ProteNitid",19.501524,-33.967269
"1610","ProteNitid",21.727575,-33.915167
"1611","ProteNitid",19.158194,-33.903627
"1612","ProteNitid",20.903013,-33.901717
"1613","ProteNitid",20.107995,-33.809662
"1614","ProteNitid",18.945004,-33.739242
"1615","ProteNitid",23.045409,-33.721346
"1616","ProteNitid",19.91892,-33.69105
"1617","ProteNitid",24.462971,-33.635274
"1618","ProteNitid",21.42167,-33.631984
"1619","ProteNitid",19.653277,-33.580203
"1620","ProteNitid",21.908857,-33.342457
"1621","ProteNitid",18.889033,-33.131429
"1622","ProteNitid",18.49792,-32.669869
